EnsemblID,TFBS,Count
ENSG00000163867,Sp1,1
ENSG00000163870,E2F,2
ENSG00000163870,Ets,1
ENSG00000163870,Stra13,2
ENSG00000163872,Egr,1
ENSG00000163872,Nrf-1,1
ENSG00000163872,Nrf-2,1
ENSG00000163872,Sp1,2
ENSG00000163872,Zfp161,2
ENSG00000163873,AP-4,1
ENSG00000163873,Cdx2,1
ENSG00000163873,E2A,1
ENSG00000163873,E2F,1
ENSG00000163873,FXR,2
ENSG00000163873,HNF4,1
ENSG00000163873,Hoxa3,1
ENSG00000163873,Myf,1
ENSG00000163873,Nkx2,1
ENSG00000163873,NRSF,1
ENSG00000163873,Pou5f1,1
ENSG00000163873,RORalpha1,1
ENSG00000163873,Sp1,1
ENSG00000163873,TBX5,1
ENSG00000163873,Zfp161,1
ENSG00000163874,CREB,1
ENSG00000163874,Rfx,1
ENSG00000163875,Egr,1
ENSG00000163875,GABP,1
ENSG00000163875,Nrf-1,1
ENSG00000163875,Rfx,3
ENSG00000163877,GABP,2
ENSG00000163877,PU.1,1
ENSG00000163879,Sp1,1
ENSG00000163882,CACD,1
ENSG00000163882,Egr,1
ENSG00000163882,GABP,1
ENSG00000163882,HNF4,1
ENSG00000163882,Myf,1
ENSG00000163882,Nrf-1,2
ENSG00000163882,RREB-1,1
ENSG00000163884,Egr,1
ENSG00000163884,LXR,2
ENSG00000163884,NR3C,3
ENSG00000163884,Pou2f1,1
ENSG00000163884,PPARG,1
ENSG00000163884,Sp1,3
ENSG00000163884,Stra13,2
ENSG00000163884,Zfp161,1
ENSG00000163885,Rfx,1
ENSG00000163888,E2F,1
ENSG00000163888,RORalpha1,1
ENSG00000163888,Sp1,3
ENSG00000163898,Arid3a,1
ENSG00000163898,HNF1,1
ENSG00000163898,Pou2f1,2
ENSG00000163898,Pou3f2,1
ENSG00000163900,Sp1,2
ENSG00000163902,Sp1,1
ENSG00000163902,YY1,2
ENSG00000163904,Sp1,1
ENSG00000163909,E2A,1
ENSG00000163909,Egr,1
ENSG00000163909,Hsf,1
ENSG00000163909,RREB-1,1
ENSG00000163913,Egr,1
ENSG00000163913,Rfx,1
ENSG00000163914,Hoxa3,1
ENSG00000163914,Maf,1
ENSG00000163914,Nrf-2,1
ENSG00000163914,NRSF,1
ENSG00000163915,AP-4,1
ENSG00000163915,Nrf-2,1
ENSG00000163915,Pou3f2,1
ENSG00000163915,Prrx2,1
ENSG00000163915,Tcf,1
ENSG00000163918,Elk1,1
ENSG00000163918,Ets,1
ENSG00000163918,GABP,2
ENSG00000163930,NF-Y,1
ENSG00000163930,Nrf-1,1
ENSG00000163930,Pbx-1,2
ENSG00000163931,Arnt,1
ENSG00000163931,Sp1,1
ENSG00000163932,Esr1,1
ENSG00000163932,NF-I,1
ENSG00000163932,RORalpha1,1
ENSG00000163932,RREB-1,3
ENSG00000163933,PPARG,1
ENSG00000163933,Sp1,1
ENSG00000163935,E2A,1
ENSG00000163935,Myf,1
ENSG00000163935,Nrf-1,2
ENSG00000163935,Stra13,1
ENSG00000163938,GATA,1
ENSG00000163938,HNF4,2
ENSG00000163938,Irf,1
ENSG00000163938,Maf,1
ENSG00000163938,MafB,1
ENSG00000163938,NF-I,1
ENSG00000163938,Nrf-2,1
ENSG00000163938,Pou2f1,1
ENSG00000163938,Pou6f1,1
ENSG00000163938,STAT,1
ENSG00000163939,E2A,1
ENSG00000163939,E2F,1
ENSG00000163939,Mrg,1
ENSG00000163939,Tgif1,1
ENSG00000163945,ATF,1
ENSG00000163945,Sp1,2
ENSG00000163946,CACD,1
ENSG00000163946,E2F,1
ENSG00000163946,Egr,1
ENSG00000163946,GABP,2
ENSG00000163946,Hsf,1
ENSG00000163946,Mef2,1
ENSG00000163946,NF-Y,1
ENSG00000163946,Nrf-1,1
ENSG00000163946,Sp1,3
ENSG00000163946,STAT,1
ENSG00000163946,YY1,4
ENSG00000163947,AP-4,1
ENSG00000163947,E2A,2
ENSG00000163947,GABP,2
ENSG00000163947,Myf,1
ENSG00000163950,NF-Y,1
ENSG00000163950,Sp1,1
ENSG00000163956,Sp1,2
ENSG00000163960,Egr,1
ENSG00000163960,Esr1,1
ENSG00000163960,NF-kappaB,3
ENSG00000163960,Pax-6,1
ENSG00000163961,E2F,1
ENSG00000163961,GABP,1
ENSG00000163961,RREB-1,1
ENSG00000163964,Arnt,1
ENSG00000163982,GABP,1
ENSG00000164007,Egr,1
ENSG00000164007,HNF4,1
ENSG00000164007,NF-I,1
ENSG00000164007,NF-kappaB,1
ENSG00000164007,Pou6f1,1
ENSG00000164007,PPARG,1
ENSG00000164008,Egr,1
ENSG00000164008,Elk1,2
ENSG00000164008,Sp1,4
ENSG00000164010,Nrf-1,1
ENSG00000164010,Sp1,1
ENSG00000164010,Tcf,1
ENSG00000164011,HNF4,1
ENSG00000164022,Sp1,1
ENSG00000164023,Egr,3
ENSG00000164023,Foxa,1
ENSG00000164023,Foxd1,1
ENSG00000164023,NRSF,1
ENSG00000164023,Pou6f1,1
ENSG00000164023,RORalpha1,1
ENSG00000164023,Sp1,1
ENSG00000164024,HNF4,2
ENSG00000164024,Mef2,3
ENSG00000164024,Mrg,1
ENSG00000164024,PPARG,1
ENSG00000164024,RORalpha1,1
ENSG00000164024,Sp1,1
ENSG00000164031,GABP,2
ENSG00000164032,Hsf,1
ENSG00000164032,NF-Y,2
ENSG00000164032,Sp1,2
ENSG00000164032,Stra13,1
ENSG00000164037,Sp1,2
ENSG00000164040,AREB6,1
ENSG00000164040,Egr,1
ENSG00000164040,Nrf-1,2
ENSG00000164040,Sp1,2
ENSG00000164045,E2F,3
ENSG00000164045,HNF4,1
ENSG00000164045,NF-Y,3
ENSG00000164045,PPARG,1
ENSG00000164045,RXR,1
ENSG00000164045,Sp1,2
ENSG00000164047,HNF4,1
ENSG00000164047,NF-I,1
ENSG00000164047,PPARG,1
ENSG00000164047,RREB-1,1
ENSG00000164050,E2F,1
ENSG00000164050,Elk1,1
ENSG00000164050,Esr1,1
ENSG00000164050,Foxa,1
ENSG00000164050,Foxd1,1
ENSG00000164050,GABP,1
ENSG00000164050,HEN1,1
ENSG00000164050,HNF4,2
ENSG00000164050,NF-I,1
ENSG00000164050,PPARG,2
ENSG00000164050,Rfx,2
ENSG00000164050,Sp1,1
ENSG00000164051,HNF4,2
ENSG00000164051,NF-Y,2
ENSG00000164051,PPAR,1
ENSG00000164051,PPARG,2
ENSG00000164053,NF-Y,1
ENSG00000164053,Nkx2,1
ENSG00000164053,Sp1,1
ENSG00000164054,STAT,1
ENSG00000164056,Elk1,1
ENSG00000164056,GABP,1
ENSG00000164056,Lmo2-complex,1
ENSG00000164056,RXR,1
ENSG00000164056,Sp1,1
ENSG00000164056,Tcf,1
ENSG00000164061,Nrf-1,2
ENSG00000164061,YY1,1
ENSG00000164061,Zic,2
ENSG00000164062,GABP,1
ENSG00000164062,NF-I,1
ENSG00000164062,PPARG,1
ENSG00000164062,Sp1,5
ENSG00000164066,E2A,1
ENSG00000164066,Nrf-1,2
ENSG00000164066,Pou2f1,2
ENSG00000164066,Sp1,2
ENSG00000164066,Zfp161,1
ENSG00000164068,HEN1,2
ENSG00000164068,HNF4,1
ENSG00000164070,Nrf-1,1
ENSG00000164070,Sp1,1
ENSG00000164070,YY1,1
ENSG00000164073,CREB,1
ENSG00000164073,E2A,1
ENSG00000164073,Mrg1::Hoxa9,1
ENSG00000164073,Nrf-1,1
ENSG00000164074,CREB,1
ENSG00000164074,E2A,1
ENSG00000164074,Mrg1::Hoxa9,1
ENSG00000164074,Nrf-1,1
ENSG00000164076,Arnt,1
ENSG00000164076,Egr,1
ENSG00000164076,Hoxa5,1
ENSG00000164076,Myc,2
ENSG00000164076,Pou2f1,1
ENSG00000164076,Pou5f1,1
ENSG00000164076,PPARG,1
ENSG00000164076,RREB-1,2
ENSG00000164076,Sp1,3
ENSG00000164080,AP-1,2
ENSG00000164080,HEN1,1
ENSG00000164080,Osf2,1
ENSG00000164080,RORalpha1,2
ENSG00000164080,Zic,1
ENSG00000164081,HNF1,1
ENSG00000164081,Hsf,1
ENSG00000164081,Nkx6-1,1
ENSG00000164081,Pax-4,1
ENSG00000164081,Pou2f1,1
ENSG00000164082,Egr,1
ENSG00000164082,PPARG,1
ENSG00000164082,RREB-1,1
ENSG00000164082,Sp1,1
ENSG00000164086,Arnt,1
ENSG00000164086,LXR,1
ENSG00000164086,Myc,3
ENSG00000164086,Pbx-1,1
ENSG00000164086,Pou2f1,1
ENSG00000164086,Sp1,2
ENSG00000164086,YY1,1
ENSG00000164087,Egr,1
ENSG00000164087,GABP,2
ENSG00000164087,Sp1,1
ENSG00000164088,AP-1,1
ENSG00000164088,Ets,1
ENSG00000164091,ATF,1
ENSG00000164091,CREB,3
ENSG00000164091,Elk1,3
ENSG00000164091,GABP,3
ENSG00000164091,HNF1,2
ENSG00000164091,Sp1,1
ENSG00000164093,AP-2,1
ENSG00000164093,E2F,2
ENSG00000164093,GATA,2
ENSG00000164093,HEN1,1
ENSG00000164093,HNF4,1
ENSG00000164093,Hoxa3,1
ENSG00000164093,Lmo2-complex,1
ENSG00000164093,Nkx2,3
ENSG00000164093,Nkx6-1,2
ENSG00000164093,Nobox,1
ENSG00000164093,Pax-4,1
ENSG00000164093,Pou2f1,7
ENSG00000164093,Pou3f2,1
ENSG00000164093,Pou5f1,1
ENSG00000164093,PPARG,1
ENSG00000164093,Tcf,1
ENSG00000164096,HNF1,1
ENSG00000164096,Pbx-1,1
ENSG00000164099,E2A,1
ENSG00000164099,Myf,1
ENSG00000164099,NF-I,1
ENSG00000164099,Prrx2,1
ENSG00000164099,RREB-1,1
ENSG00000164099,Sp1,2
ENSG00000164100,Arid3a,1
ENSG00000164100,Mrg1::Hoxa9,1
ENSG00000164100,Nkx6-1,1
ENSG00000164104,NF-kappaB,2
ENSG00000164104,NF-Y,3
ENSG00000164104,Rfx,1
ENSG00000164104,Sp1,3
ENSG00000164104,TEF-1,1
ENSG00000164104,YY1,1
ENSG00000164105,Nrf-1,1
ENSG00000164105,Sp1,1
ENSG00000164106,Mef2,1
ENSG00000164106,NF-I,1
ENSG00000164106,TBX5,1
ENSG00000164107,ATF,1
ENSG00000164107,CDP,3
ENSG00000164107,Foxa,2
ENSG00000164107,Foxc1,1
ENSG00000164107,Foxj2,1
ENSG00000164107,Sp1,1
ENSG00000164107,TEF-1,1
ENSG00000164109,Nrf-1,2
ENSG00000164109,RORalpha1,1
ENSG00000164111,CREB,1
ENSG00000164111,Egr,1
ENSG00000164111,Gfi1,1
ENSG00000164113,Egr,1
ENSG00000164114,Ets,2
ENSG00000164114,Hoxa7,1
ENSG00000164114,Rfx,2
ENSG00000164116,E2A,1
ENSG00000164116,E2F,1
ENSG00000164116,RBP-Jkappa,1
ENSG00000164117,E2F,1
ENSG00000164117,GABP,2
ENSG00000164117,Tcf,1
ENSG00000164118,E2F,1
ENSG00000164118,GABP,2
ENSG00000164118,Tcf,1
ENSG00000164120,E2A,1
ENSG00000164120,Myf,1
ENSG00000164120,Sp1,1
ENSG00000164120,Zfp161,4
ENSG00000164122,NF-kappaB,1
ENSG00000164123,Tgif1,1
ENSG00000164125,AP-1,1
ENSG00000164125,AP-4,1
ENSG00000164125,Maf,1
ENSG00000164125,Mef2,1
ENSG00000164125,NF-Y,1
ENSG00000164125,RREB-1,1
ENSG00000164125,STAT,1
ENSG00000164128,HEN1,2
ENSG00000164128,Myc,1
ENSG00000164128,Sp1,1
ENSG00000164129,HEN1,2
ENSG00000164129,Myc,1
ENSG00000164129,Sp1,1
ENSG00000164134,E2A,2
ENSG00000164134,E2F,1
ENSG00000164134,Egr,1
ENSG00000164134,Myf,2
ENSG00000164134,Nobox,1
ENSG00000164134,Sp1,2
ENSG00000164136,AP-1,1
ENSG00000164136,Irf,1
ENSG00000164136,Sp1,2
ENSG00000164142,Esr1,1
ENSG00000164142,Ets,1
ENSG00000164142,RORalpha1,3
ENSG00000164144,AP-4,1
ENSG00000164144,Elk1,1
ENSG00000164144,Ets,1
ENSG00000164144,GABP,4
ENSG00000164144,Hoxa7,2
ENSG00000164144,Lhx3,2
ENSG00000164144,Rfx,2
ENSG00000164144,Sp1,2
ENSG00000164144,Tgif1,2
ENSG00000164151,ATF,1
ENSG00000164151,CREB,1
ENSG00000164161,Arid3a,2
ENSG00000164161,ATF,5
ENSG00000164161,CREB,2
ENSG00000164161,Elk1,1
ENSG00000164161,Myc,2
ENSG00000164161,Osf2,1
ENSG00000164161,Sp1,2
ENSG00000164161,Zfp161,1
ENSG00000164162,AP-1,1
ENSG00000164162,ATF,1
ENSG00000164162,CREB,2
ENSG00000164162,Myc,1
ENSG00000164162,Tgif1,1
ENSG00000164162,YY1,3
ENSG00000164162,Zfp161,3
ENSG00000164163,AP-1,1
ENSG00000164163,ATF,1
ENSG00000164163,CREB,2
ENSG00000164163,Myc,1
ENSG00000164163,Tgif1,1
ENSG00000164163,YY1,3
ENSG00000164163,Zfp161,3
ENSG00000164164,ATF,2
ENSG00000164164,Egr,1
ENSG00000164164,Myc,1
ENSG00000164164,Rfx,1
ENSG00000164164,Sp1,1
ENSG00000164164,TEF-1,1
ENSG00000164167,E2F,2
ENSG00000164167,Mrg,1
ENSG00000164167,NF-Y,1
ENSG00000164167,Pbx-1,3
ENSG00000164167,Prrx2,1
ENSG00000164167,Rfx,1
ENSG00000164168,GABP,1
ENSG00000164168,LXR,1
ENSG00000164168,NF-Y,2
ENSG00000164168,Sp1,1
ENSG00000164169,Sp1,1
ENSG00000164171,AP-1,1
ENSG00000164171,GATA,1
ENSG00000164171,Hsf,1
ENSG00000164171,Myf,1
ENSG00000164171,Pou2f1,1
ENSG00000164172,MafB,1
ENSG00000164172,Pou3f2,1
ENSG00000164172,Sp1,1
ENSG00000164175,Mef2,1
ENSG00000164175,Nobox,1
ENSG00000164175,Sp1,1
ENSG00000164176,CACD,1
ENSG00000164180,Elk1,3
ENSG00000164180,Ets,1
ENSG00000164180,GABP,1
ENSG00000164180,HEN1,3
ENSG00000164180,NR3C,1
ENSG00000164180,NRSF,1
ENSG00000164181,NR3C,1
ENSG00000164181,Olf-1,2
ENSG00000164182,NF-I,1
ENSG00000164182,NF-Y,1
ENSG00000164182,Tgif1,1
ENSG00000164185,Mrg1::Hoxa9,1
ENSG00000164185,Rfx,1
ENSG00000164187,Hoxa5,1
ENSG00000164187,RREB-1,1
ENSG00000164188,Arid3a,1
ENSG00000164188,Foxa,1
ENSG00000164188,Foxd1,1
ENSG00000164188,GATA,1
ENSG00000164188,NF-I,1
ENSG00000164188,Pou2f1,1
ENSG00000164188,Pou3f2,1
ENSG00000164188,Tgif1,1
ENSG00000164188,YY1,1
ENSG00000164190,Crx,1
ENSG00000164190,E2F,1
ENSG00000164190,Elk1,1
ENSG00000164190,Ets,3
ENSG00000164190,Foxc1,1
ENSG00000164190,GABP,3
ENSG00000164190,Mef2,1
ENSG00000164190,Mrg1::Hoxa9,2
ENSG00000164190,NF-Y,1
ENSG00000164190,Nrf-2,1
ENSG00000164190,Six,1
ENSG00000164190,Sp1,1
ENSG00000164190,Tgif1,1
ENSG00000164197,Egr,3
ENSG00000164197,Nobox,1
ENSG00000164199,HNF1,1
ENSG00000164199,Mef2,2
ENSG00000164199,NF-I,1
ENSG00000164199,PPAR,1
ENSG00000164199,RORalpha1,1
ENSG00000164199,Sp1,3
ENSG00000164199,Tcf,1
ENSG00000164209,Arnt,1
ENSG00000164209,CACD,1
ENSG00000164209,Elk1,2
ENSG00000164209,Ets,1
ENSG00000164209,GABP,3
ENSG00000164209,Nrf-2,2
ENSG00000164209,Rfx,1
ENSG00000164211,Egr,1
ENSG00000164211,HNF4,1
ENSG00000164211,NF-Y,2
ENSG00000164211,Nrf-1,1
ENSG00000164211,Sp1,1
ENSG00000164219,Elk1,1
ENSG00000164219,GABP,1
ENSG00000164220,AP-1,2
ENSG00000164220,Maf,1
ENSG00000164221,AREB6,1
ENSG00000164221,Myf,1
ENSG00000164221,NF-kappaB,1
ENSG00000164236,NF-kappaB,5
ENSG00000164236,Sp1,1
ENSG00000164237,E2A,1
ENSG00000164237,Myf,2
ENSG00000164237,Sp1,1
ENSG00000164241,Arid3a,3
ENSG00000164241,E2F,1
ENSG00000164241,GABP,4
ENSG00000164241,GATA,1
ENSG00000164241,HEN1,1
ENSG00000164241,Hoxa7,1
ENSG00000164241,Lhx3,1
ENSG00000164241,Mef2,1
ENSG00000164241,Nkx6-1,1
ENSG00000164241,Osf2,1
ENSG00000164241,RORalpha1,1
ENSG00000164244,Sp1,1
ENSG00000164244,YY1,1
ENSG00000164244,Zic,1
ENSG00000164251,HNF1,1
ENSG00000164251,Sp1,1
ENSG00000164252,Elk1,1
ENSG00000164252,HNF4,1
ENSG00000164253,Gfi1,1
ENSG00000164253,Hoxa5,2
ENSG00000164253,Irf,1
ENSG00000164253,Rfx,3
ENSG00000164253,RORalpha1,1
ENSG00000164256,NF-Y,1
ENSG00000164256,Nrf-1,1
ENSG00000164256,Sp1,1
ENSG00000164258,E2A,1
ENSG00000164258,MafB,1
ENSG00000164258,Mef2,1
ENSG00000164258,Pou2f1,1
ENSG00000164266,E2A,1
ENSG00000164266,HNF1,3
ENSG00000164266,Hoxa7,1
ENSG00000164270,Foxa,1
ENSG00000164270,Lhx3,1
ENSG00000164270,Nkx6-1,3
ENSG00000164270,Olf-1,2
ENSG00000164270,Pou2f1,1
ENSG00000164270,Pou3f2,1
ENSG00000164270,Pou6f1,1
ENSG00000164270,Rfx,1
ENSG00000164283,E2A,1
ENSG00000164283,Elk1,1
ENSG00000164283,Ets,3
ENSG00000164283,Foxa,2
ENSG00000164283,HEN1,1
ENSG00000164283,HNF1,1
ENSG00000164283,Myf,1
ENSG00000164283,Nkx6-1,1
ENSG00000164283,Srf,1
ENSG00000164283,STAT,2
ENSG00000164283,TBX5,2
ENSG00000164284,Elk1,4
ENSG00000164284,Ets,1
ENSG00000164284,GABP,2
ENSG00000164284,RORalpha1,1
ENSG00000164284,Stra13,1
ENSG00000164287,ATF,2
ENSG00000164287,NF-kappaB,6
ENSG00000164287,NF-Y,1
ENSG00000164291,Arid3a,2
ENSG00000164291,Nrf-1,4
ENSG00000164291,Stra13,1
ENSG00000164294,Elk1,1
ENSG00000164296,Elk1,1
ENSG00000164296,Ets,1
ENSG00000164296,GABP,2
ENSG00000164296,Mrg1::Hoxa9,1
ENSG00000164296,Nrf-2,1
ENSG00000164296,Sp1,1
ENSG00000164296,STAT,1
ENSG00000164299,Rfx,1
ENSG00000164300,GABP,2
ENSG00000164300,Myc,1
ENSG00000164304,Elk1,2
ENSG00000164304,Ets,1
ENSG00000164304,GABP,1
ENSG00000164304,Myc,1
ENSG00000164304,Nrf-2,1
ENSG00000164308,Irf,1
ENSG00000164308,Nobox,1
ENSG00000164309,Arid3a,1
ENSG00000164309,Sp1,2
ENSG00000164318,Arid3a,1
ENSG00000164318,Crx,2
ENSG00000164318,Egr,2
ENSG00000164318,Ets,2
ENSG00000164318,GATA,1
ENSG00000164318,Gfi1,1
ENSG00000164318,Hsf,1
ENSG00000164318,RORalpha1,2
ENSG00000164318,Sox,1
ENSG00000164318,Sp1,1
ENSG00000164318,Tcf,2
ENSG00000164323,Ets,1
ENSG00000164323,GABP,2
ENSG00000164323,Gfi1,1
ENSG00000164326,ATF,2
ENSG00000164326,CACD,1
ENSG00000164326,CREB,1
ENSG00000164326,Crx,1
ENSG00000164326,Mef2,2
ENSG00000164326,NF-I,1
ENSG00000164326,NRSF,2
ENSG00000164326,RORalpha1,1
ENSG00000164327,Egr,2
ENSG00000164327,Ets,1
ENSG00000164327,Foxc1,2
ENSG00000164327,Hoxa3,1
ENSG00000164327,Lhx3,1
ENSG00000164327,Nobox,1
ENSG00000164327,RBP-Jkappa,1
ENSG00000164329,Egr,1
ENSG00000164329,Elk1,1
ENSG00000164329,Ets,1
ENSG00000164329,GABP,2
ENSG00000164329,Hoxa7,1
ENSG00000164329,Nrf-1,1
ENSG00000164329,PPARG,1
ENSG00000164329,Tcf,1
ENSG00000164330,AREB6,1
ENSG00000164330,NF-kappaB,2
ENSG00000164330,NF-Y,1
ENSG00000164330,NR3C,2
ENSG00000164330,Olf-1,1
ENSG00000164330,Pou2f1,1
ENSG00000164330,RREB-1,1
ENSG00000164330,Sp1,2
ENSG00000164330,STAT,1
ENSG00000164331,E2A,2
ENSG00000164331,Ets,1
ENSG00000164331,Myf,2
ENSG00000164331,Sp1,1
ENSG00000164331,STAT,2
ENSG00000164332,Elk1,2
ENSG00000164332,Ets,2
ENSG00000164332,GABP,5
ENSG00000164332,Nrf-2,2
ENSG00000164334,HNF4,4
ENSG00000164334,PPARG,1
ENSG00000164334,Tcf,2
ENSG00000164338,E2A,2
ENSG00000164338,Ets,1
ENSG00000164338,Myf,2
ENSG00000164338,Sp1,1
ENSG00000164342,Irf,1
ENSG00000164342,Tgif1,1
ENSG00000164344,Pou2f1,1
ENSG00000164346,Elk1,1
ENSG00000164346,GABP,2
ENSG00000164346,Hoxa3,1
ENSG00000164347,Elk1,1
ENSG00000164347,GABP,2
ENSG00000164347,Hoxa3,1
ENSG00000164362,Nrf-1,1
ENSG00000164366,Nrf-1,1
ENSG00000164379,Cdx2,1
ENSG00000164379,Egr,2
ENSG00000164379,Foxa,3
ENSG00000164379,Foxj2,1
ENSG00000164379,GABP,1
ENSG00000164379,GATA,2
ENSG00000164379,Irf,1
ENSG00000164379,PPARG,1
ENSG00000164379,RREB-1,1
ENSG00000164379,Sp1,1
ENSG00000164379,Tcf,2
ENSG00000164379,Zfp161,2
ENSG00000164385,E2A,1
ENSG00000164385,HEN1,2
ENSG00000164393,Arid3a,2
ENSG00000164393,Hoxa7,1
ENSG00000164393,Pou2f1,1
ENSG00000164393,Sp1,1
ENSG00000164398,AP-1,1
ENSG00000164398,HEN1,2
ENSG00000164398,LXR,1
ENSG00000164398,NF-I,1
ENSG00000164398,Pou2f1,1
ENSG00000164398,RREB-1,1
ENSG00000164398,Sp1,2
ENSG00000164399,GATA,1
ENSG00000164399,HEN1,1
ENSG00000164399,Maf,1
ENSG00000164399,Myf,1
ENSG00000164399,Osf2,1
ENSG00000164400,E2A,1
ENSG00000164400,Ets,1
ENSG00000164400,GATA,1
ENSG00000164400,HNF4,2
ENSG00000164400,Myf,1
ENSG00000164400,NF-kappaB,1
ENSG00000164400,Pou6f1,1
ENSG00000164400,PPAR,1
ENSG00000164400,PPARG,2
ENSG00000164400,Sp1,1
ENSG00000164402,GABP,1
ENSG00000164402,Nrf-2,1
ENSG00000164402,Rfx,1
ENSG00000164403,Sp1,1
ENSG00000164403,YY1,1
ENSG00000164404,GABP,1
ENSG00000164405,GABP,1
ENSG00000164406,AP-4,1
ENSG00000164406,Arnt,1
ENSG00000164406,Myf,1
ENSG00000164406,Tcf,1
ENSG00000164406,TEF-1,1
ENSG00000164414,Arid3a,1
ENSG00000164414,Hoxa5,1
ENSG00000164414,Pbx-1,1
ENSG00000164418,GABP,1
ENSG00000164418,Irf,1
ENSG00000164418,Mef2,1
ENSG00000164418,NF-kappaB,1
ENSG00000164418,NRSF,1
ENSG00000164418,YY1,1
ENSG00000164434,NF-Y,1
ENSG00000164438,E2A,1
ENSG00000164438,Egr,1
ENSG00000164438,NF-I,1
ENSG00000164438,NF-kappaB,1
ENSG00000164438,NF-Y,1
ENSG00000164438,Sox,1
ENSG00000164440,AP-1,1
ENSG00000164440,Hoxa5,1
ENSG00000164440,Maf,1
ENSG00000164440,Mef2,4
ENSG00000164440,Nrf-2,2
ENSG00000164442,CACD,1
ENSG00000164442,E2A,1
ENSG00000164442,Ets,1
ENSG00000164442,Foxa,1
ENSG00000164442,Foxo,1
ENSG00000164442,Irf,1
ENSG00000164442,Mef2,1
ENSG00000164442,Pou5f1,1
ENSG00000164442,Sox,1
ENSG00000164442,Sp1,2
ENSG00000164451,Tcf,1
ENSG00000164451,TEF-1,1
ENSG00000164458,Cdx2,1
ENSG00000164458,E2F,1
ENSG00000164458,Ets,2
ENSG00000164458,NF-Y,1
ENSG00000164458,PPAR,1
ENSG00000164458,Sp1,1
ENSG00000164463,AhR::Arnt,1
ENSG00000164463,CDP,1
ENSG00000164463,Esr1,1
ENSG00000164463,Ets,2
ENSG00000164463,Foxo,1
ENSG00000164463,LXR,1
ENSG00000164463,Myc,1
ENSG00000164463,NF-Y,1
ENSG00000164463,Pax-5,1
ENSG00000164463,PU.1,1
ENSG00000164463,RXR,1
ENSG00000164463,Sp1,2
ENSG00000164463,STAT,6
ENSG00000164465,AP-1,1
ENSG00000164465,RBP-Jkappa,1
ENSG00000164465,Tcf,1
ENSG00000164466,HNF4,1
ENSG00000164466,YY1,1
ENSG00000164466,Zfp161,2
ENSG00000164483,AP-1,1
ENSG00000164483,Egr,2
ENSG00000164483,HNF1,1
ENSG00000164483,Mef2,1
ENSG00000164483,Nkx6-1,1
ENSG00000164483,Nrf-2,1
ENSG00000164483,RREB-1,1
ENSG00000164483,Sp1,1
ENSG00000164483,YY1,1
ENSG00000164484,AP-1,1
ENSG00000164484,Egr,2
ENSG00000164484,HNF1,1
ENSG00000164484,Mef2,1
ENSG00000164484,Nkx6-1,1
ENSG00000164484,Nrf-2,1
ENSG00000164484,RREB-1,1
ENSG00000164484,Sp1,1
ENSG00000164484,YY1,1
ENSG00000164500,Rfx,3
ENSG00000164506,AP-4,2
ENSG00000164506,Ets,2
ENSG00000164506,HEN1,1
ENSG00000164506,Nrf-1,2
ENSG00000164506,Pou6f1,1
ENSG00000164506,Rfx,1
ENSG00000164506,STAT,1
ENSG00000164506,Tgif1,1
ENSG00000164508,Mef2,1
ENSG00000164508,NF-Y,5
ENSG00000164508,Pou2f1,1
ENSG00000164512,Cdx2,1
ENSG00000164512,E2A,2
ENSG00000164512,Pou2f1,1
ENSG00000164512,Pou6f1,1
ENSG00000164532,Crx,1
ENSG00000164532,E2A,1
ENSG00000164532,Srf,2
ENSG00000164532,STAT,2
ENSG00000164535,CREB,1
ENSG00000164542,AP-1,1
ENSG00000164542,Myc,3
ENSG00000164542,Nrf-1,1
ENSG00000164542,PU.1,1
ENSG00000164542,Sp1,2
ENSG00000164542,Srf,2
ENSG00000164543,Sp1,1
ENSG00000164548,ATF,2
ENSG00000164548,CREB,2
ENSG00000164548,Ets,1
ENSG00000164548,Hsf,1
ENSG00000164548,PPARG,1
ENSG00000164548,Rfx,1
ENSG00000164548,RREB-1,1
ENSG00000164548,Sp1,1
ENSG00000164574,GABP,2
ENSG00000164574,Hsf,1
ENSG00000164576,E2F,1
ENSG00000164576,En-1,1
ENSG00000164576,Hmx,1
ENSG00000164576,Msx-1,1
ENSG00000164576,Nkx2,1
ENSG00000164576,Nkx6-1,1
ENSG00000164576,Nobox,1
ENSG00000164576,Pax-6,1
ENSG00000164576,Rfx,1
ENSG00000164576,Sp1,3
ENSG00000164587,Myc,1
ENSG00000164587,Sp1,1
ENSG00000164587,STAT,2
ENSG00000164588,Esr1,1
ENSG00000164588,FXR,1
ENSG00000164588,NRSF,3
ENSG00000164588,RORalpha1,1
ENSG00000164588,Sp1,1
ENSG00000164588,Tgif1,1
ENSG00000164588,Zfp161,1
ENSG00000164591,Myf,1
ENSG00000164591,Rfx,1
ENSG00000164591,TBX5,1
ENSG00000164597,Rfx,1
ENSG00000164600,Arid3a,2
ENSG00000164600,ATF,3
ENSG00000164600,CREB,2
ENSG00000164600,E2A,1
ENSG00000164600,Pdx1,1
ENSG00000164600,Pou2f1,2
ENSG00000164600,Tcf,1
ENSG00000164603,HNF1,2
ENSG00000164603,HNF4,1
ENSG00000164603,Myf,1
ENSG00000164603,NF-Y,1
ENSG00000164603,Nkx2,1
ENSG00000164603,Nrf-1,2
ENSG00000164603,Pou2f1,1
