Ensembl_ID,Motifs
ENSG00000134853,Dlx5-1|Egr-1|FEV-2|Foxa-1|Hlxb9-1|HNF1-1|Hoxa3-2|Hoxb6-1|Mef2-3|Nkx6-1-2|RREB-1-1|Sp1-3|Sp4-2|Tgif1-1|Zic-1
ENSG00000134864,RORalpha1-2
ENSG00000134871,Egr-1|KROX-1|PPARG-2|RBP-Jkappa-1|Sp1-1
ENSG00000134873,HNF1-3
ENSG00000134874,ATF6-1|Ebox-1|Hoxb4-1|Rfx-1|YY1-4
ENSG00000134882,HNF4-1|Hoxa9-1|NERF1a-1|Nrf-1-3|Sp4-1|Zfp161-1
ENSG00000134884,E2F-1|Ehf-1|GABP-1|Sp1-1|Tel2-1|YY1-1|znf143-1
ENSG00000134897,CTCF-1|RP58-1
ENSG00000134899,GABP-1|Tel2-1
ENSG00000134900,Ets-3|Foxa-1|GABP-1|Klf7-1|KROX-1|Mef2-2|NERF1a-1|NF-Y-1|Sp1-2|STAT-1|Tel2-1|Tgif1-2
ENSG00000134901,CTCF-1|RP58-1
ENSG00000134905,GABP-1|Nrf-1-2|Nrf-2-1|Pou2f1-1|Pou3f2-1|Sp1-3|Sp4-2
ENSG00000134909,ATF6-1|CTCF-2|Ets-1|NRSF-1|SF1-1|Sp1-1|Sp4-1|Tcf-2
ENSG00000134910,CACD-1|KROX-1|Lmo2-complex-1|Sp4-1|Tgif1-2
ENSG00000134917,AP-4-1|E2A-1|Esr1-2|Esr2-2|HEB-1|HNF1-1|Myf-3|Tal1-1
ENSG00000134940,CTCF-1
ENSG00000134954,CACD-1|Hoxb3-1|Klf7-1|Pou2f1-2|RREB-1-1|Tcf-1
ENSG00000134955,Ets-1|Sp1-1|Sp4-1
ENSG00000134962,HNF1-1|OTX-1|Prrx2-1
ENSG00000134970,CTCF-1
ENSG00000134982,CTCF-1|Egr-1|Klf7-1|Nrf-1-2|Pdx1-1|PPARG-1|Sp1-1|Sp4-2|YY1-4
ENSG00000134986,AP-1-2|AP-4-1|CHX10-1|Esr1-1|Esr2-1|NF-kappaB-1|Octamer-1|Pou2f1-2|RORalpha1-1|Tal1-1
ENSG00000134987,Crx-1|Myc-1|OTX-1
ENSG00000134996,Dlx5-2|Elf1-1|Ets-2|GABP-2|Gbx1-1|Gbx2-1|GCNF-1|Msx2-1|Nkx1-1-2|Nobox-1|PU.1-2|Zfp161-2
ENSG00000135002,Lhx3-1|MIF-1-1|Rfx-1|Sp1-1|Sp4-1
ENSG00000135018,AP-1-1|ATF-2|ATF3-1|ATF4-2|CREB-4|Esr1-1|Ets-1|Hoxa3-1|Hoxa7-1|Hoxb4-1|Jundm2-2|Lhx3-1|Nrf-1-1|RORalpha1-1
ENSG00000135040,CACD-1|Egr-2|GABP-1|Hoxb4-1|Klf7-2|KROX-2|Nrf-2-1|Rfx-1|RP58-1|Sp1-3|Sp4-4
ENSG00000135045,Zfp161-4
ENSG00000135046,Barhl1-1|Barx2-1|CACD-1|CHX10-1|Dmbx1-1|En-1-1|Esx1-1|Foxa-1|Hoxa7-1|Hoxa9-1|Hoxb4-2|Klf7-1|Nobox-1|Obox6-1|Otx2-1|Pax-6-1|Pax7-1|Phox2a-1|Pou2f1-2|Pou3f2-2|Pou3f4-1|Prrx1-2|Prrx2-1|Rfx-1
ENSG00000135047,NF-Y-1|Sp1-1
ENSG00000135048,Ets-1|OTX-1|Pdx1-1
ENSG00000135049,Arid3a-1|ATF-1|Klf7-2|Mef2-1|Sp1-3|YY1-1|Zfp161-1
ENSG00000135052,Barhl1-1|Egr-1|En-1-1|Gbx2-2|HEB-1|Lhx4-1|Msx2-1|Phox2a-1|Prrx1-2|Sp1-1
ENSG00000135063,Hoxb13-1|Mrg-1|NRSF-2|Tgif1-2
ENSG00000135069,Ascl2-1|Ets-1|HEB-1|NF-Y-1|Sp1-1|Tcf-1|TLX1::NFIC-1
ENSG00000135070,Ascl2-1|HNF4-1|Klf7-2|PPAR-1|PPARG-2|RXR::LXR-1|Sp1-2|Sp4-2
ENSG00000135074,RBP-Jkappa-2|Sp1-1
ENSG00000135077,GABP-3
ENSG00000135083,CTCF-1|PPARG-1
ENSG00000135090,Esr1-1|HNF4-2|INSM1-1|Klf7-1|KROX-1|NRSF-2|PPAR-1|PPARG-3|RXR::LXR-1|Sp1-3|Sp4-1
ENSG00000135093,KROX-1|Lhx8-1|NF-Y-1
ENSG00000135094,PPARG-1
ENSG00000135097,AP-1-1|Bach2-1|CTCF-1|E2F-1|Esr1-1|Ets-2|Klf7-1|RREB-1-1|Sp1-2|STAT-1
ENSG00000135100,Dbx1-2|Esr1-1|Esr2-1|Foxa-1|Foxd1-1|HNF1-6|HNF4-5|Hoxc9-1|KROX-1|Lhx4-1|LRH1-1|MAZR-1|NRSF-1|Pdx1-1|RREB-1-2|YY1-1
ENSG00000135108,Esr2-1|Sp1-1|Zfp161-2
ENSG00000135111,Ascl2-2|ATF-1|Duxl-1|HEN1-2|Lmo2-complex-1|Mrg1::Hoxa9-1|RREB-1-2|Sp4-1|STAT-1|Zfp161-3
ENSG00000135114,AP-4-1|Irf-1
ENSG00000135116,Arid3a-1|Crx-1|E2A-1|Gsc-1|Hlx1-2|HNF1-1|Hoxa7-1|Hoxb4-1|Hoxc6-1|KROX-1|Lhx3-1|Mef2-1|Mrg1::Hoxa9-1|NF-kappaB-1|Nkx6-1-2|Obox3-1|Pax7-1|Pdx1-1|Pitx3-1|Pou2f1-1|Pou3f2-1|Sp1-1|Sp4-1
ENSG00000135119,Ebox-1|Klf7-1|Myc-2|NF-Y-1|Rfx-1|Sp1-1|Sp4-1|Tal1-1
ENSG00000135124,NF-kappaB-1|Sp1-1
ENSG00000135127,AP-1-2|AREB6-1|Bach2-1|Elk1-1|Foxa-1|Foxd3-1|Gfi1-1|Gsc-1|Klf7-5|Mef2-1|Myf-1|Sp1-4|Sp4-2
ENSG00000135144,E2A-1|HEB-1|Klf7-1|Sp1-4|Sp4-1|STAT-1
ENSG00000135148,Hoxd8-1|NF-Y-1|Pou2f1-1|RP58-1|Sp1-2|Sp4-2
ENSG00000135164,Egr-3|Ehf-1|Elf1-1|Elf3-1|Elf5-1|Elk1-1|Ets-3|GCNF-1|KROX-1|Lmo2-complex-1|PU.1-1|Sp1-1|Tel2-1|YY1-1
ENSG00000135175,RP58-1
ENSG00000135185,Ascl2-2|E2A-1|Hlxb9-1|Irf-1|Myf-1|NF-Y-1|Nrf-2-2
ENSG00000135205,Ebox-1|NF-Y-1
ENSG00000135211,Egr-1|Hoxb4-1|Klf7-1|KROX-1|Prrx2-1|Sp1-3|Sp4-1|STAT-1
ENSG00000135213,Nrf-1-1
ENSG00000135218,AP-1-3|Mef2-2|NF-E2-1|Rfx-1
ENSG00000135220,HNF1-3|Hoxd8-1|STAT-1
ENSG00000135222,
ENSG00000135226,
ENSG00000135241,CHX10-1
ENSG00000135245,Nrf-1-1|PPAR-1|PPARG-2|RAR-1|Sp1-1
ENSG00000135248,
ENSG00000135249,PPARG-1|RXR::LXR-1
ENSG00000135250,Mef2-1
ENSG00000135269,AP-1-1|Klf7-1|Pbx-1-1|Tal1-1
ENSG00000135272,Egr-1|Foxd1-1|NF-I-1|Sp1-2|Sp4-1
ENSG00000135297,Gbx2-1|Lhx8-2|NF-Y-1
ENSG00000135298,Elf3-1|Foxa-1|Gfi1-1|HNF1-1|HNF4-1|Mef2-1|Mrg-1|Myf-1|Pou2f1-1|PU.1-1|RREB-1-1|STAT-1|Tgif1-2
ENSG00000135299,Elk1-1|Ets-1|GABP-1|Sp4-1
ENSG00000135312,CACD-1|E2A-2|Elk1-1|GCNF-1|Myf-1|Rfx-1|RORalpha1-1|Tal1-1
ENSG00000135314,
ENSG00000135315,CTCF-1|Ebox-1|Myc-2
ENSG00000135316,Arid3a-1|Arnt-1|E2F-2|Egr-2|Ets-1|GABP-1|GLI-1|Klf7-1|KROX-1|LXR-1|Myc-1|NRSF-1|Olf-1-1|PU.1-1|Sp1-5|Sp4-3|YY1-1|Zfp161-6
ENSG00000135317,GABP-1|LRH1-1
ENSG00000135318,CREB-1|Klf7-1|Sp1-1
ENSG00000135324,GCNF-1|Lhx3-1|Myf-1|STAT-4|Zfp161-1
ENSG00000135333,Cart1-1|Egr-1|Elf1-1|Klf7-2|KROX-2|LF-A1-1|Mef2-3|NF-Y-1|NR4A2-1|PPARG-1|RAR-1|RORalpha1-1|RXR::LXR-1|Sp1-4|Sp4-4|Tcf-1
ENSG00000135334,AP-2-2|Crx-1|E2F-2|Egr-1|Hoxc9-1|KROX-1|Maf-1|Nrf-1-1|Nrf-2-1|Pdx1-1|Sp4-1|Srf-1
ENSG00000135336,Arid3a-1|Dmbx1-1|E2F-1|Elk1-1|NF-kappaB-2|NF-Y-2|PPARG-1
ENSG00000135338,Dmbx1-1|Err-alpha-1|Gsc-1|LRH1-1|Nkx2-1|RORalpha1-1|SF1-1|Sp4-1
ENSG00000135341,E2F-1|E4F1-1|Egr-2|Ehf-1|Elk1-2|Ets-1|GABP-2|Klf7-2|KROX-1|Nrf-2-1|RREB-1-1|Sp1-1|Sp4-1|Tel2-1
ENSG00000135346,AP-1-1|Barx1-1|Barx2-2|Bsx-2|CHX10-1|Dlx2-1|Esx1-1|Ets-1|Hoxa5-1|Hoxb7-1|Hoxd8-1|Lhx3-1|Nkx6-1-1|Pax7-1|Pou2f1-1|Pou3f2-1|Prrx1-1|SF1-1
ENSG00000135355,MafB-1|RP58-1
ENSG00000135362,Ets-1|FEV-1|GCNF-1|RP58-1
ENSG00000135363,AP-1-1|Bach2-1|Bsx-1|Dlx2-1|E2A-3|Hoxa3-1|Irf-1|Jundm2-1
ENSG00000135365,Ehf-1|Foxo-1|GLI-1|Hoxb13-1|Hoxb8-1|Klf7-1|KROX-1|NF-kappaB-2|Nkx6-1-1|NR3C-2|PU.1-1|RP58-1|Sp1-3|Sp4-1|Spdef-1|Tal1-1
ENSG00000135372,CREB-1|En-1-1|Gbx2-1|Jundm2-1|Nrf-1-2|Pbx-1-1
ENSG00000135373,AP-1-1|Gbx1-2|GCNF-1|Hsf-1|Isx-2|Lhx4-1|Maf-1|NERF1a-1|NF-E2-1|NF-kappaB-8|NF-Y-3|Nrf-2-2|Octamer-2|Pax-4-1|Pou2f1-3|Prrx2-1|PU.1-2|TCF11::MafG-1|Tel2-1
ENSG00000135374,Brachyury-1|CTCF-1|Nkx2-1|Nobox-1|Prrx2-1|Tcf-2
ENSG00000135378,HNF1-1|Hoxd8-1|LXR-1|Pou4f3-2|RREB-1-1|Tal1-1|TEF-1-1|Zic-2
ENSG00000135387,Brachyury-1|CACD-1|E2F-1|HNF4-1|PPARG-1|Rfx-2|RREB-1-1|Srf-3|Tal1-1|TBX5-1|YY1-1
ENSG00000135390,AP-4-1|CACD-1|Cdx2-1|Foxc1-1|Gfi1-1|Hoxa9-1|Hoxb9-1|Lmo2-complex-1|MafB-1|MIF-1-1|NF-Y-1|Nkx6-1-1|NR4A2-1|Nrf-1-1|RAR-1|YY1-1
ENSG00000135392,AP-1-1|AP-4-1|Ascl2-1|Bach1-1|CACD-1|GABP-2|Klf7-1|Sp1-1|Tel2-1
ENSG00000135404,AP-1-1|AP-4-1|Arnt-1|Ascl2-1|Ebox-1|Ets-2|HEN1-2|Klf7-1|Myc-2|RREB-1-1|Sp1-2|Tal1-1|Tel2-1
ENSG00000135406,Klf7-1|KROX-1|NF-kappaB-2|Nrf-2-2|Pdx1-1|Rfx-1|RREB-1-1|Sp1-2
ENSG00000135407,AP-4-1|Barhl1-1|Bsx-1|Dlx2-1|Ets-1|FEV-1|HNF4-2|HNF6-1|Hsf-1|Isl2-1|NF-I-1|NF-Y-1|Nkx6-1-1|Pax-5-1|YY1-1
ENSG00000135409,Ascl2-1|Crx-1|E2A-1|GATA-1|HEN1-2|LRH1-1|LXR-1|RREB-1-1|SF1-1|Sp1-1|Sp4-1
ENSG00000135413,Foxd1-1|Mrg-1|NF-Y-1|RREB-1-1
ENSG00000135414,ATF-1|Cdx2-2|HEB-1|Hoxa9-2|Hoxb9-2|Hoxc9-1|NF-Y-1|Sp1-1|Sp4-1
ENSG00000135423,E2F-1|Elf1-1|LRH1-1|RBP-Jkappa-1|Tal1-1
ENSG00000135424,AP-1-3|AP-4-2|Arnt-1|Ascl2-1|Crx-1|E2A-1|Ebox-1|HEB-1|Klf7-1|LXR-2|Myc-2|Myf-1|Sp1-2|Sp4-1|Stra13-6|Tal1-1|Tgif1-1
ENSG00000135426,Ets-1|Myf-1|NF-kappaB-1|RORalpha1-1|RREB-1-1|RXR-1
ENSG00000135436,HEB-1|Hsf-1|Jundm2-2|NF-I-1
ENSG00000135437,CTCF-1|E2A-1|Elk1-1|LXR-1|Mrg-2|Myc-2|Myf-1|NF-Y-1|Octamer-1|OTX-1|Pou2f1-1|PPARG-1|PU.1-1|Rfx-1|RP58-1|Tgif1-1|Zic-1|znf143-1
ENSG00000135439,CHX10-1|Ets-1|Hoxb4-1|Klf7-1|NERF1a-1|Rfx-1|Sp1-1|Tcf-1|Tel2-1
ENSG00000135441,AP-1-3|AP-4-2|Arnt-1|Ascl2-1|Crx-1|E2A-1|Ebox-1|HEB-1|Klf7-1|LXR-2|Myc-2|Myf-1|Sp1-2|Sp4-1|Stra13-6|Tal1-1|Tgif1-1
ENSG00000135443,AP-4-1|Ascl2-1|Barhl1-1|Barx1-1|Barx2-2|Bsx-1|Dbx2-2|En-1-1|HEB-1|Hoxa5-1|Hoxb3-1|Hoxb4-1|Hoxb7-1|Hoxc6-2|Hoxc9-1|Hoxd8-2|Isl2-2|Lhx3-3|Msx-1-1|Nkx6-1-3|Pax-6-1|Pou3f2-1|Pou3f4-2|Prrx1-1
ENSG00000135446,AREB6-1|E2A-1|Esx1-1|Hoxa5-1|Hoxa9-1|Hoxb3-1|Hoxb8-1|Hoxc6-1|Klf7-2|KROX-1|Lhx3-2|Lmo2-complex-1|Myf-2|Pax7-1|Pou2f1-1|Pou3f2-1|Prrx1-1|Prrx2-1|Sp1-4|Sp4-1|Zfp161-3
ENSG00000135447,E2A-1|HEB-1|Mef2-2|Myf-1|Otx2-1|RP58-1|SF1-1|Sp1-4|Tal1-1
ENSG00000135451,NF-Y-1|PPARG-1|RREB-1-1|RXR::LXR-1
ENSG00000135452,AP-1-1|Ascl2-2|Ebox-1|Egr-1|FEV-1|GCNF-1|HEN1-2|KROX-4|LRH1-1|NF-kappaB-4|NR4A2-1|Rfx-2|Sp1-2|Sp4-2|Tal1-1
ENSG00000135454,Dlx5-1|Nkx1-1-1
ENSG00000135457,ATF3-1|ATF4-2|CREB-2|Ets-2|GABP-4|Jundm2-2|Klf7-1|NF-Y-1|Nrf-2-2|Sp1-1|Sp4-1|Tel2-1
ENSG00000135469,AP-4-1|Ascl2-2|ATF6-1|E2A-1|Eomes-1|Lmo2-complex-1|Myf-2|Rfx-1
ENSG00000135472,HNF4-1|RP58-1|Sp1-1
ENSG00000135473,E2F-1|HNF4-2|Hoxb6-1|Klf7-1|KROX-1|NF-kappaB-3|Nrf-2-1|PPAR-1|PPARG-2|STAT-2|Zfp161-1
ENSG00000135476,NF-Y-1|znf143-1
ENSG00000135480,Klf7-1|PPARG-1|RREB-1-1|Sp1-1
ENSG00000135482,CREB-2|E2A-1|Ebox-1|GABP-2|Jundm2-2|Klf7-1|Mef2-1|Myf-1|NR4A2-1|Nrf-2-1|RAR-1|Rfx-1|Sp1-1|YY1-1
ENSG00000135486,E2F-1|Isx-1|Lhx4-1|Ncx-1|NF-Y-4|Nrf-1-4|Sp1-1|Sp4-1|YY1-3
ENSG00000135502,Klf7-1|NRSF-1|SF1-1|Sox-1
ENSG00000135503,E2F-1|Ets-1|Foxc1-1|KROX-1|Mef2-2|Nkx2-1|Sp1-3|Sp4-2
ENSG00000135506,GATA-1|NF-kappaB-1|NF-Y-2|Sp1-1
ENSG00000135517,Myc-1
ENSG00000135519,Hoxa5-1|Maf-1|Myf-1|NF-kappaB-2|Nrf-2-1|Sp1-1|Tal1-1|TEF-1-1
ENSG00000135521,ATF-1|Elk1-1|Ets-1|GABP-3|NF-Y-1|NRSF-1|Rfx-3|STAT-1
ENSG00000135525,CTCF-1|E2A-1|Hsf-1|RREB-1-1|Sp4-1
ENSG00000135535,Arid3a-1|Arnt-1|CTCF-1|Ebox-2|Egr-1|GABP-1|HNF4-1|KROX-1|Myc-2|Stra13-4|YY1-2
ENSG00000135537,Elf1-1|Klf7-1|Pax-6-1|znf143-1
ENSG00000135540,E2A-1|GCNF-1|HEB-1|HEN1-2|Nrf-2-1|Pbx-1|Sp1-1
ENSG00000135541,ATF-4|ATF3-1|E2A-1|Jundm2-2|KROX-1|Rfx-1|Sp1-1
ENSG00000135547,ATF-1|Dlx2-1|E2A-1|Egr-1|Hlx1-1|HNF1-1|Klf7-2|Lhx3-1|Myf-1|NF-Y-1|RBP-Jkappa-2|Sp1-3|Sp4-2
ENSG00000135549,Arid3a-1|GABP-1|Nrf-1-2|Sp1-1|Tel2-1
ENSG00000135569,En-1-1|Hlx1-1|Lhx3-1|Pax-6-1|Phox2a-1|Pou3f2-1|Prrx1-1
ENSG00000135577,Octamer-1|Pou2f1-2|STAT-1
ENSG00000135587,HNF4-1|KROX-1|Pou4f3-1|PPARG-1|RXR::LXR-1|Sp1-2
ENSG00000135596,Cdx2-1|Ehf-1|Hoxb9-1|Tel2-1
ENSG00000135597,CTCF-1|Lmo2-complex-1|RREB-1-1|Sp1-1|Tgif1-1
ENSG00000135604,Bach1-1|Egr-1|Ets-2|Hoxa5-1|NF-kappaB-2|Nkx2-1|Sp1-1|Tel2-1
ENSG00000135605,AREB6-1|Pax-5-1|Pou3f2-1|PPARG-1
ENSG00000135617,GABP-1|HNF4-1|KROX-1|NF-Y-2|Sp1-1|Tal1beta-1|YY1-1
ENSG00000135622,Egr-1|KROX-1|NF-Y-1|Sp1-1|Sp4-1
ENSG00000135624,GABP-1|HNF4-1|KROX-1|NF-Y-2|Sp1-1|Tal1beta-1|YY1-1
ENSG00000135625,ATF-2|CREB-1|Egr-2|Obox3-1|Otx2-1|Srf-3|Zfp161-3
ENSG00000135631,CTCF-1
ENSG00000135632,AP-1-1|Bach1-1|CTCF-1|Esr2-1|HNF4-4|Klf7-1|Myf-1|PPARG-2|Sp1-1|Sp4-1
ENSG00000135636,AP-4-2|Bach2-1|E2A-1|Ets-1|Mef2-1|Nanog-1|Nrf-2-1|Sp1-1|Tgif1-2
ENSG00000135637,Klf7-1|Sp1-1
ENSG00000135638,Myf-1|NF-Y-1
ENSG00000135643,Egr-3|Lhx3-1|Sp1-1|Tcf-1
ENSG00000135655,Arnt-2|E2A-1|Egr-1|GATA-1|Mrg-2|Myc-1|p53-2|PPARG-1|Sp1-1|Sp4-1|Tgif1-3|znf143-1
ENSG00000135677,Ebox-1|Klf7-1|Myc-2|Myf-1|NF-Y-1|Prrx2-1|Sp1-3|Sp4-2|Stra13-5
ENSG00000135678,AP-1-1|Bach2-1|Nanog-1
ENSG00000135679,HNF4-1|Lmo2-complex-1|Maf-1|NF-E2-1|Nkx1-1-1|NR4A2-1|PPAR-1|RAR-1|Zfp161-5
ENSG00000135686,Err-alpha-1|GABP-1|GCNF-1|HEN1-2|NR4A2-1|RREB-1-1|SF1-1|Zfp161-1
ENSG00000135697,Dmbx1-1|Gsc-1|Irf-1|Obox3-1|Obox6-1
ENSG00000135698,Nrf-1-2
ENSG00000135702,Sp1-1
ENSG00000135709,AP-1-1|Arnt-1|Bach2-2|Myc-2|Myf-1|NF-E2-1|Nrf-1-1|Sp1-2|Sp4-1|Stra13-2|Tgif1-1
ENSG00000135720,CTCF-1|Dlx3-1|Tcf-1
ENSG00000135722,CTCF-2|GABP-1|Klf7-1|NF-kappaB-2|NF-Y-2|Sp1-1
ENSG00000135723,AP-1-1|AP-2-2|E2A-1|E2F-2|Egr-1|Ets-1|Klf7-1|KROX-2|LRH1-1|NF-kappaB-4|Nrf-1-1|SF1-1|Sp1-7|Sp4-3|Tal1-1|TEF-1-2|Zfp161-1
ENSG00000135736,Egr-1|Esr1-1|Ets-1|HEB-1|KROX-1|Myf-1|NF-Y-2|Osf2-1|Sp1-1|Sp4-1|TLX1::NFIC-1
ENSG00000135740,AP-4-1|Ascl2-1|HEN1-2|HNF4-1|Klf7-1|Myf-1|PPARG-2|Sp1-1
ENSG00000135744,
ENSG00000135747,
ENSG00000135749,
ENSG00000135750,
ENSG00000135763,
ENSG00000135766,
ENSG00000135773,
ENSG00000135775,
ENSG00000135776,
ENSG00000135778,
ENSG00000135801,
ENSG00000135821,Klf7-1|NF-Y-2|Sox-1|Sp1-1|Sp4-1|Tcf-1
ENSG00000135823,Ebox-1|Egr-2|HNF1-1|Klf7-2|KROX-1|Mrg-1|Nanog-1|NF-Y-1|Pou2f1-1|PPARG-1|Sp1-4|Sp4-1|Stra13-4
ENSG00000135824,Ascl2-2|Esr1-1|Foxd3-1|HEN1-4|KROX-1|Mef2-1|PPARG-2|Sp4-1
ENSG00000135828,Ets-1|Irf-1|PPARG-1
ENSG00000135829,Dmbx1-1|Egr-1|Gsc-1|Klf7-2|Nrf-1-1|Otx2-1|Sp1-2|Sp4-2
ENSG00000135835,GCNF-1
ENSG00000135837,Barx1-1|En-1-1|Lhx4-1|NF-kappaB-1|NRSF-1|OTX-1|Pou3f2-1|Rfx-2|Sp1-1|Tgif1-1|YY1-2
ENSG00000135838,
ENSG00000135842,Err-alpha-1|Myf-1|NF-kappaB-3|Otx2-1|SF1-1
ENSG00000135845,CTCF-1|RAR-1
ENSG00000135847,E2F-1
ENSG00000135862,AP-1-4|Arid3a-1|Elk1-1|Ets-1|FEV-1|Hoxa7-1|Hoxb4-1|Hoxb7-1|Klf7-1|Maf-1|NF-E2-2|Nobox-1|Nrf-2-2|Phox2a-1|Sp1-2|Tcf-1|Zfp161-1
ENSG00000135870,AP-1-2|Arid3a-1|Hoxd8-1|Mef2-2|Obox6-1|Rfx-1|Sp1-2|Tcf-1
ENSG00000135898,GATA-1|LRH1-1|RXR-1|SF1-1
ENSG00000135899,Elk1-1|PPARG-1|RAR-1
ENSG00000135900,OTX-1|Sp1-2
ENSG00000135902,E2A-1|Elk1-1|HEB-1|Klf7-1|Myf-2
ENSG00000135903,AhR::Arnt-1|Hlx1-1|HNF4-1|Hoxb7-1|Mef2-1|NF-I-1|NF-Y-1|Pbx-1-2|Phox2a-1|PPARG-1|Tcf-1|TLX1::NFIC-1|Vax2-1
ENSG00000135905,Elf3-1|HEB-1|HEN1-2|Irf-2|NF-kappaB-2|NR4A2-1|NRSF-1|PU.1-1|RP58-1|RREB-1-1|SF1-1|Sp4-1|Zfp161-2
ENSG00000135912,Ascl2-1|CDP-1|E2A-2|Myf-1|Nrf-1-1|Rfx-1|znf143-1
ENSG00000135913,CREB-1|E2F-2|Egr-2|HNF4-4|Klf7-2|KROX-1|LF-A1-1|Nrf-1-1|PPAR-1|PPARG-5|Sp1-4|Sp4-2
ENSG00000135914,HNF4-1|Lhx3-2|Nkx6-1-1|Srf-1
ENSG00000135916,E2F-1|GABP-1|Klf7-1|NF-Y-1|Nrf-2-1|Rfx-1|Sp1-2
ENSG00000135917,Klf7-1|NF-Y-1|Sp1-2|Sp4-2
ENSG00000135919,Elf1-1|Elk1-1|Err-alpha-1|Mef2-1|Mrg1::Hoxa9-1|Octamer-1|Pdx1-1|PU.1-1|RXR-1
ENSG00000135924,Ascl2-1|CREB-1|Sp1-2
ENSG00000135925,AP-4-1|Ascl2-1|ATF-1|ATF3-1|ATF4-2|CREB-2|E2A-2|Ebox-1|Esr1-1|HEN1-2|INSM1-1|Isl2-1|Klf7-1|KROX-1|LXR-1|Myc-1|NF-kappaB-9|NF-Y-1|NR4A2-1|RREB-1-2|Sp1-2|Sp4-1|STAT-2|Tgif1-1
ENSG00000135926,HEB-1|Zfp161-2
ENSG00000135929,
ENSG00000135930,Ehf-1|Elk1-2|Ets-1|GABP-2
ENSG00000135931,Ebox-1|GABP-1|Myc-1|znf143-1
ENSG00000135932,GATA-1|Hoxa3-1|Mrg-1|NERF1a-1|Nrf-2-1|PPARG-1|Sp1-1|Sp4-1|Tgif1-2|YY1-1
ENSG00000135940,Egr-1|Ehf-1|GABP-1|NR4A2-1|SF1-1|Sp4-1|STAT-1
ENSG00000135945,CTCF-1|E2F-1|Klf7-2|SF1-1|Sp1-3|Sp4-1|Stra13-1|Zfp161-3
ENSG00000135951,
ENSG00000135953,E2A-1|Klf7-1|Nrf-1-1|Sp1-1|Sp4-1|Zfp161-1
ENSG00000135956,CTCF-1|Ets-1|GATA-1|Mef2-1|RP58-1|Sp1-2|Sp4-1
ENSG00000135960,CTCF-1|NF-kappaB-3|Pbx-1-1|Zic-1
ENSG00000135966,Myc-1
ENSG00000135968,Ehf-1|GABP-1|HNF4-1|PPARG-1|RXR::LXR-1|Sp1-1|Sp4-1|TLX1::NFIC-1
ENSG00000135972,Klf7-1|Sp1-1|Sp4-2
ENSG00000135973,
ENSG00000135974,GABP-1
ENSG00000135976,CTCF-1
ENSG00000135999,AP-1-1|Bach1-2|Bach2-1|Cdx2-1|Egr-1|Ets-1|FEV-1|HNF4-1|Hoxa3-1|Hoxc9-1|Irf-1|NF-Y-1|NR3C-1|OTX-1|Pou6f1-1|RXR-1|Sp1-2|Sp4-1|YY1-4|Zfp161-1
ENSG00000136002,
ENSG00000136003,ATF-5|ATF3-1|CREB-2|E2F-1|Elk1-1|Esr1-1|Ets-1|GABP-1|Jundm2-2|Klf7-2|Sp1-1|Tel2-1|YY1-1
ENSG00000136010,CTCF-2|HEB-1|Klf7-2|Myc-1|NRSF-1|Sp1-2|Sp4-2
ENSG00000136011,Err-alpha-1|Foxa-1|Mrg-1|RORalpha1-1
ENSG00000136014,Arid3a-1|CHX10-1|Ets-1|Hoxa13-1|NF-kappaB-1|STAT-1
ENSG00000136021,ATF-1|CREB-2|Ets-1|Jundm2-1|Klf7-2|Rfx-2|RREB-1-1|Sp1-4|Sp4-2|Tel2-1
ENSG00000136026,Err-alpha-1|Hsf-1|Klf7-2|Pou6f1-1|Rfx-1|Sp1-4|Sp4-1
ENSG00000136040,CACD-1|Crx-1|CTCF-1|E2A-1|Egr-1|Foxo-1|GATA-1|Irf-1|Pou2f1-1|Rfx-1|Sp1-1|Sp4-1|STAT-2
ENSG00000136044,Egr-1|Ehf-1|Ets-3|GABP-4|LRH1-1|Mef2-1|NERF1a-1|Nrf-2-1|Sp1-1|Sp4-1|Tel2-2
ENSG00000136045,Nrf-1-2
ENSG00000136048,Sp1-1
ENSG00000136051,AP-4-1|Arnt-1|Elk1-2|GABP-1|Hoxa7-1|Irf-1|KROX-1|OTX-1|Sp1-1|znf143-1
ENSG00000136052,AP-1-1|Bach1-1|Bach2-1|Egr-1|HEB-1
ENSG00000136059,
ENSG00000136068,AREB6-1|CACD-2|E2A-1|Hsf-1|Lmo2-complex-1|Myf-1|NERF1a-1|Pax-5-1|Sp1-1
ENSG00000136098,GABP-1
ENSG00000136099,CTCF-1|Gfi1-1|HNF6-1|Nkx2-1|Octamer-2|Pdx1-1|Pou2f1-5|Pou6f1-1|PU.1-1
ENSG00000136100,CTCF-2
ENSG00000136104,CREB-1|GABP-2|Nkx6-1-1
ENSG00000136108,Klf7-1|NF-Y-2|Sp1-1
ENSG00000136110,GATA-1|Mef2-1|Pou2f1-1
ENSG00000136111,E2F-1|KROX-1|Lmo2-complex-1|Sp1-1|Sp4-1|Zfp161-3
ENSG00000136114,Mef2-3|Octamer-1|Sp4-1
ENSG00000136122,HNF4-1|Sp1-1|Sp4-1|Zfp161-1
