Ensembl_ID,Motifs
ENSG00000139746,Ascl2-1|Gsc-1
ENSG00000145506,Zfp161_3-2
ENSG00000204788,
ENSG00000149575,STAT_5-1|E2A_3-1
ENSG00000256463,Elk1_3-1|NF-Y_3-1|Sp1_3-1|Pou4f3-1|Pou3f2_4-1|Sox_4-1|Pou5f1_2-1|Foxj1_2-1|Foxk1-1|Foxo_2-1|Foxa_2-1|Pou2f1_4-1|Dbx1-1|Esx1-2|Arid3a_2-2|Hoxc6-1|Isl2-1|HNF1_7-1|HNF1_6-1|HNF1_1-1
ENSG00000226757,Gbx2-1|Hoxb4-2|Prrx1-2|CHX10-1|Pou3f2_4-1|Nkx6-1_3-2|Pou4f3-2|Pou3f4-1|Dlx5-1|En-1_3-1|Hlx1-1|Hoxa7_2-1|Hoxb7-1|Nkx6-1_2-1|Lhx3_1-2|Hoxc9-1|Hoxa3_2-1|Barhl1-1|Gbx1-1|NF-Y_3-1|Isx-1|Nobox_1-1|RAR-1|NR4A2-1
ENSG00000108578,NRSF_1-1|Dlx2-1|NF-Y_1-1|Rfx_5-1|RP58-1
ENSG00000172014,
ENSG00000172244,Ets_1-1|Elk1_2-1|Elk1_3-1|GABP_1-1|Sp1_3-1
ENSG00000173208,Tal1beta-1|Mrg_1-1|NF-Y_3-1|NF-Y_2-1|RXR::LXR-1|Tcf_4-1|Tcf_1-1|HNF4_6-1|Foxc1_1-1
ENSG00000187796,
ENSG00000173230,Arid3a_2-1|HEN1_1-1|Tal1-1|ATF6-1|Dmbx1-1|NF-Y_1-1|NF-Y_3-1|Rfx_2-1|Pbx-1_1-1
ENSG00000255423,Hoxb6-1
ENSG00000205810,
ENSG00000197901,HNF4_5-1|PPARG_3-1|HNF4_6-1|Obox3-1|Otx2-1
ENSG00000214367,Nrf-1_2-2|Egr_3-1
ENSG00000165694,Bach2-1|Hoxd8-1|Nkx6-1_1-1|Hoxa5_2-1|STAT_12-1|Elf1-1|Irf_11-1|RREB-1_1-1
ENSG00000176134,NF-Y_3-1
ENSG00000257017,Pax-6_1-1|Osf2_2-1|NR4A2-1
ENSG00000185238,CTCF-1|Klf7-1|Sp4-1|Sp1_3-1|KROX-1|Stra13_1-2|Ebox-1|Err-alpha-1|SF1-1|NR4A2-1|NRSF_1-1|HEB-1
ENSG00000204779,
ENSG00000157107,GCNF-1|TLX1::NFIC-1|Nrf-1_2-4|CTCF-1|E2F_5-1
ENSG00000184659,
ENSG00000088756,Ets_4-1|FEV-1|Irf_11-1|Klf7-1|Zfp161_3-2|SF1-1|Hoxb9-1|Barhl1-1|Nkx6-1_1-1|Isl2-1|NF-I_2-1|AP-4_3-1
ENSG00000137274,Nrf-1_2-2|OTX-1
ENSG00000205809,
ENSG00000182568,AREB6_3-1|CACD_2-1|Elf1-1|RREB-1_1-1|Myc_6-1|Octamer-1|Pou2f1_8-1|STAT_9-1|STAT_12-1
ENSG00000160593,SF1-1
ENSG00000102313,NR4A2-1
ENSG00000196950,RORalpha1_2-1|RORalpha1_3-1|CEBPD-1|Gfi1_1-1|Hoxa9-2|HNF1_7-1|HNF1_6-1|HNF1_1-1|Mrg_2-1|Tgif1_2-1|Tgif1_1-1|CTCF-1
ENSG00000123737,CREB_1-1|Jundm2-2|CREB_5-1
ENSG00000121440,Klf7-1|Sp1_3-1|Foxd3-1|Err-alpha-1|Nkx6-1_1-1|Dbx2-1|Hlx1-1|Prrx2_1-1|Foxd1_1-1
ENSG00000165684,Elk1_2-1|Elk1_3-1|GABP_1-1
ENSG00000141753,Klf7-1|CACD_2-1|Rfx_4-1|NF-I_2-1
ENSG00000100246,HNF4_8-1|KROX-1|Egr_3-1|Klf7-1|OTX-1|Tcf_2-1
ENSG00000156509,Otx2-1|CREB_1-1
ENSG00000184445,RREB-1_1-1|PU.1_3-1|YY1_2-1|YY1_4-1|Klf7-1|Sp1_3-1|Elf1-1
ENSG00000173210,Sp1_3-2|CTCF-1|E2A_1-1|CACD_2-1|LRH1-1|SF1-1|KROX-1|Sp4-1|Egr_1-1|RP58-1
ENSG00000123933,Tal1-1|NF-Y_3-3|Rfx_5-1|Myc_3-1|Myc_6-1|NF-Y_2-1|PPARG_1-1
ENSG00000181192,
ENSG00000134308,Gfi1_1-1|NR3C_3-2|Klf7-1|Sp1_3-2|NF-Y_3-1|E2F_5-1|Sp4-1|AP-2_2-1|Gbx1-1|Rfx_5-1|Rfx_2-1|Rfx_4-1|Pou2f1_1-1|NR4A2-1|SF1-1
ENSG00000169877,PPARG_1-1
ENSG00000116717,Bach1-1|Bach2-1|AP-1_2-2|AP-1_3-1|RAR-1|HNF4_1-2|NR4A2-1|Nrf-2_3-2|Ebox-1|TLX1::NFIC-1|Foxo_2-1|PPARG_3-1|PPAR_3-1|Hlxb9-1|Hoxb7-1|Hoxb8-1|Pou2f1_7-2|Octamer-2|Nrf-2_1-1|NF-E2-1|Evi-1_3-1|Mef2_5-1|Mef2_4-1
ENSG00000221890,HNF1_6-1|Mef2_1-1|HNF1_1-1|Nkx6-1_1-1
ENSG00000147669,Sp4-1|Sp1_3-1|Elk1_3-1|GABP_1-1
ENSG00000166377,CREB_1-2|Jundm2-6|ATF_2-2|ATF_3-2|CREB_5-5|ATF_4-1|Sp4-1|Sp1_3-3|Klf7-1
ENSG00000102471,Pbx-1_1-1|Sp4-1|Ets_1-1|Tel2-1|Hoxb9-1|Cdx2_2-1|PPARG_3-1
ENSG00000134545,Arid3a_2-2|FEV-1
ENSG00000131746,CTCF-1|Sp4-1|Klf7-1|Sp1_3-1|RREB-1_1-1
ENSG00000183117,NF-kappaB_3-1|Egr_2-1|Egr_3-1|Sp1_3-2|NRSF_3-1|E2A_3-1|Tal1-1|NF-kappaB_5-2|NF-kappaB_2-2|NF-E2-1
ENSG00000183741,Nrf-2_3-1|Arnt_1-1|Stra13_1-2|AP-2_7-1|Rfx_5-1|Egr_2-1|Sp1_3-1|KROX-1|Zfp161_3-1|Pou6f1_1-1|RREB-1_1-1
ENSG00000172380,FEV-1|Ets_4-1|Ets_2-1|Hoxa7_2-1|Klf7-1|Zfp161_3-1|Sp1_3-1|STAT_14-1|Isl2-1|RORalpha1_2-1|RORalpha1_3-1
ENSG00000123728,Sp4-1|GABP_2-1|GABP_1-1|Elk1_2-1|Tel2-1|Ets_1-1|Nrf-2_1-1|NF-kappaB_4-1|NF-kappaB_5-1|NF-kappaB_3-1|Mef2_5-1|Mef2_4-1|HEB-1|CTCF-1|Mrg1::Hoxa9_2-1|Pdx1_2-1
ENSG00000268805,NF-Y_3-1
ENSG00000126602,CREB_1-1|Jundm2-2|ATF_2-2|ATF_3-1|ATF_4-2|ATF3-2|ATF4-1|CREB_5-2|NR4A2-1|SF1-1
ENSG00000267857,
ENSG00000125414,NF-kappaB_3-1|Pou2f1_9-2|Octamer-1|Rfx_5-1|Rfx_1-1|Nkx2_9-1|Ascl2-2|Rfx_2-1|Pou2f1_8-1|HNF1_7-1|HNF1_6-1|HNF1_1-1|Dlx3-1|HEB-1|Mef2_4-1
ENSG00000197302,CTCF-1
ENSG00000162595,Nrf-1_2-1
ENSG00000181450,
ENSG00000154930,ATF6-1|Klf7-1|Sp1_3-1
ENSG00000142534,YY1_5-2|YY1_4-1|Sp1_3-1|E4F1-1|CREB_5-1|PU.1_3-1|znf143-1|Klf7-1
ENSG00000166321,
ENSG00000165689,GABP_3-1|Ehf-1|PU.1_3-1|GABP_1-1|Zic_1-1
ENSG00000206503,
ENSG00000128383,
ENSG00000168938,Hoxa9-1|Nrf-1_2-1|Mef2_1-1
ENSG00000126705,Myf_4-1|Tgif1_2-1|Klf7-3|Sp1_3-6|Foxa_1-1|Foxd3-1|Pou2f1_9-1|Pou2f1_1-1|KROX-1|CACD_2-1|Pdx1_1-1|RBP-Jkappa_2-1|Sp4-2|RREB-1_1-1|Elf3-1|GLI-1|Gsc-1
ENSG00000231213,Mrg_2-1|Mrg1::Hoxa9_1-1|AP-1_1-1|AP-1_2-1|Tcf_1-1|Pbx-1_1-1
ENSG00000136158,Elf1-1|Egr_2-1|KROX-1|Egr_3-2|NF-Y_3-1|NF-Y_2-1|Nkx2_9-1
ENSG00000104450,Sp1_3-1|Rfx_5-1|CTCF-1
ENSG00000185650,RORalpha1_2-1|RORalpha1_3-1|Sp1_3-4|RREB-1_1-1|Hoxb3-1|Hsf_3-1|STAT_9-2|STAT_12-1|KROX-1|Dlx3-1|Tgif1_2-1
ENSG00000102316,Sp1_3-9|INSM1-1|Sp4-6|GABP_2-1|GABP_3-1|GABP_1-1|Tel2-1|NRSF_2-1|Klf7-2|KROX-1|Nrf-1_2-5|HEB-1|AP-4_3-1|Tcf_2-1
ENSG00000169139,Nrf-1_2-1|Ehf-1|GABP_1-1|Tel2-1
ENSG00000118246,HEN1_2-2
ENSG00000180116,
ENSG00000178235,GCNF-1|RREB-1_1-1|Sp1_3-3|KROX-1|Egr_3-1|Hoxd8-1|Nkx6-1_3-2|HNF4_5-1|NRSF_3-1|Sp4-1|Six_2-1|HNF6-1|Pbx-1_2-1|Obox6-1|Hoxa5_2-1|Bsx-1|Dlx2-1|Hoxa5_3-1|Dlx3-1|Elk1_3-1|RORalpha1_3-1|Pax7-2
ENSG00000186866,Rfx_2-1|Nrf-1_2-2
ENSG00000179066,HNF4_5-1|NF-Y_3-1|Sp1_3-1|INSM1-1
ENSG00000138068,Klf7-1|Sp4-1|Sp1_3-1
ENSG00000143740,
ENSG00000184564,Pax-6_3-1|HEB-1|NERF1a-1|GATA_14-1|AP-4_2-1|Pou2f1_9-2|Octamer-1|Foxc1_1-1|Maf_2-1|Pou2f1_10-1|Hoxd8-1
ENSG00000139352,AP-2_6-2|Foxd1_1-1
ENSG00000179750,Sp1_3-1
ENSG00000143554,Gbx1-1|Sp1_3-1
ENSG00000146574,
ENSG00000165970,HEB-1|Hoxb7-1|Phox2a-1|Pax7-1|Bach1-1|Bach2-1|Foxa_1-1|NRSF_1-1|NRSF_2-1|NRSF_3-1|Barx2-1|Sox_4-1
ENSG00000115221,PPARG_3-1
ENSG00000185947,
ENSG00000135185,Ascl2-2|Myf_3-1|E2A_3-1|Irf_11-1|NF-Y_2-1|Hlxb9-1|Nrf-2_2-1|Nrf-2_3-1
ENSG00000165300,CTCF-1|Egr_3-2|Sp1_3-7|KROX-4|Sp4-4|NF-kappaB_1-2|HEN1_2-1
ENSG00000078900,Sp4-1|Sp1_3-1|HEB-1
ENSG00000061455,Hoxd8-1|Sp1_3-2|ATF_2-1|ATF_3-1|ATF3-1|KROX-1|HNF4_5-1|PPARG_3-1
ENSG00000179399,Maf_2-1|Mef2_1-1|RAR-1|RREB-1_1-1|Myf_4-1
ENSG00000257860,
ENSG00000166908,Elk1_3-1|Stra13_2-1|Stra13_1-2|Ebox-1|Myc_4-2|GABP_1-1|E2A_2-1|Lmo2-complex_1-1
ENSG00000223931,
ENSG00000151062,
ENSG00000244509,
ENSG00000129250,GABP_1-1|RORalpha1_2-1|HEN1_2-2|Klf7-3|Sp1_3-3|Sp4-2|STAT_5-2|NRSF_2-1|TEF-1_2-2|E2A_1-1|LF-A1-1|NERF1a-1|Ets_2-2|KROX-1|CACD_2-1|PU.1_3-1|HNF4_6-1|PPARG_3-1|Lmo2-complex_1-1|NF-kappaB_1-2|NF-kappaB_2-2
ENSG00000081692,
ENSG00000000938,Elk1_2-1|Sp1_3-1|NF-kappaB_4-2|NF-kappaB_5-1|NF-kappaB_2-1|Sp4-1|E2A_2-1
ENSG00000205456,Nrf-1_2-1
ENSG00000183098,Bach1-1|Nrf-2_2-1|AP-1_3-1|MafB_2-1|Pou5f1_2-1|Hoxc9-1|Elk1_3-1|GATA_14-1
ENSG00000085978,Hoxa5_2-1|AP-1_3-1|Mef2_4-2|Pou2f1_8-1|Sox_4-1|Pou5f1_2-1|LXR_3-1
ENSG00000268000,Elk1_1-1|NERF1a-2|Ets_4-1|Ets_2-3|Sp1_3-1|Lmo2-complex_1-1
ENSG00000100987,Dlx3-1
ENSG00000116729,E2F_7-1|KROX-1|Nkx2_4-1|Gbx1-1|Hoxb3-1|Msx2-1|Pax7-1|Nobox_2-1|Dlx2-1|CHX10-1|Hoxa3_2-1|Klf7-1|Ets_4-1
ENSG00000204414,INSM1-1|CTCF-1
ENSG00000243811,
ENSG00000132563,RREB-1_1-1|PU.1_3-1|AREB6_3-1|Esr1_3-1|Esr2-1
ENSG00000152292,Klf7-2|Sp1_3-2|Rfx_2-1|RORalpha1_3-1
ENSG00000185888,
ENSG00000089356,CTCF-1|GLI-1|RREB-1_1-1|Tal1-1|HNF4_5-1|INSM1-1|Sp1_3-1|NERF1a-1|Klf7-1
ENSG00000165688,GABP_3-1|Ehf-1|PU.1_3-1|GABP_1-1|Zic_1-1
ENSG00000149452,HEN1_1-1|Ascl2-2|HNF1_3-1|Crx_2-1|Gsc-1|NF-Y_3-1|Tcf_2-1|Tcf_4-1|Nobox_2-1|Hoxa3_1-1
ENSG00000183632,
ENSG00000143816,
ENSG00000163501,HNF4_5-1|INSM1-2|Sp4-1|GATA_13-1|GATA_12-1|GATA_4-1|Lmo2-complex_2-1|Ebox-2|AP-2_7-2|Myf_3-2|E2A_1-1|Sp1_3-2|NRSF_3-1|Egr_1-1|Klf7-1
ENSG00000159733,Rfx_5-1|Rfx_1-1
ENSG00000170616,GCNF-1|Mrg_1-1|Egr_2-1|Sp4-1|Sp1_3-2|NRSF_1-2|NRSF_2-2|NRSF_3-1|Klf7-1|Jundm2-1|ATF_4-1|ATF3-2|ATF4-2|CREB_5-1|Hoxa3_1-1
ENSG00000143614,Zfp161_3-2|Ascl2-1|NF-I_2-1|Klf7-2|Sp1_3-1|KROX-1|Spdef-1|NF-kappaB_2-1
ENSG00000128394,
ENSG00000102387,Hsf_3-1|Pou3f2_4-1
ENSG00000080166,E2A_1-1|NF-I_2-1|Myc_4-1|Crx_2-1|Obox3-1|Gsc-1|Otx2-1|Hoxb4-1|Pax7-1|Prrx1-1|Pax-6_3-1|Lhx3_1-1
ENSG00000154342,
ENSG00000104870,Hsf_1-1|CTCF-1
ENSG00000214597,Sp1_3-1|RREB-1_1-1
ENSG00000151229,RAR-1|Err-alpha-1|Sp4-1|Sp1_3-3|Egr_3-1|Klf7-2|PPARG_1-1|E2F_8-2|CTCF-1
ENSG00000110934,Osf2_2-1|PU.1_3-1|Ets_2-1
ENSG00000179088,E2A_2-1|Irf_11-1|Tgif1_1-1|Mef2_1-1|CTCF-2|Gfi1_1-1|Tal1beta-1|E2A_1-1|Tal1-1|Tgif1_2-1|Sp4-1|Sp1_3-1|Obox3-1|Pitx3-1|Crx_1-1|CHX10-1|Ascl2-1
ENSG00000076770,Tal1beta-1|YY1_5-1|Rfx_2-1|Rfx_5-1|E2F_6-1|E2A_3-2|CACD_2-1|Ascl2-1|AP-4_3-1|Irf_7-1|Myf_2-1|Nkx2_8-1|Pou6f1_2-1|HNF6-1|Foxd1_1-1|Nanog-1
ENSG00000222000,GCNF-1|Err-alpha-1|RORalpha1_1-1|LRH1-1|SF1-1|NR4A2-1
ENSG00000187736,RAR-1|NR4A2-1|CTCF-1|Sp1_3-5|Nrf-1_2-1|Klf7-2|Sp4-1|KROX-2|Egr_4-1
ENSG00000174963,NF-kappaB_3-1|Myf_3-1|Pax-5_3-1|Hoxb13-1|Hoxa9-1|Hoxb9-1|Nkx6-1_1-1|Ets_4-1|Nkx2_9-1|Mef2_1-1|PU.1_3-1|Irf_11-1|Nkx6-1_3-1|Pou2f1_2-1|Pou5f1_2-1|Pou3f3-1|Barhl1-1|En-1_3-1|Isl2-1|Nkx2_8-1|Duxl-1|NRSF_3-1|Foxc1_2-1|Elk1_3-1
ENSG00000204348,Jundm2-2|ATF_3-1|ATF_4-2|ATF3-1|ATF4-1|CREB_5-2|Rfx_5-1|Sp1_3-1|GABP_1-1|Nrf-2_1-1
ENSG00000101680,NF-kappaB_3-1|Pou2f1_7-1|Pou2f1_8-1|NF-kappaB_5-1|RBP-Jkappa_2-1|Sp1_3-1
ENSG00000239713,
ENSG00000205457,
ENSG00000143761,
ENSG00000160588,AP-1_1-1|Ets_4-1|Hoxa3_2-1|Lhx4-1|Hoxa5_3-1|Elk1_3-1|GABP_2-2|Elk1_2-1|GABP_3-1|GABP_1-2|Tel2-2|Ets_1-1|Nrf-2_1-1|Jundm2-1|ATF_2-1|CREB_5-1|ATF_3-1|ATF_4-1|Rfx_2-1|PU.1_3-1|Tal1-1
ENSG00000144191,NRSF_1-1|NRSF_3-1
ENSG00000088451,Sp1_3-1|Nrf-1_2-1
ENSG00000005381,AP-4_3-1|Klf7-1|RREB-1_1-1|FEV-1|PU.1_3-1|Elf1-1|Myf_3-1|Tal1-1
ENSG00000271698,Sp1_3-1|RREB-1_1-1|NERF1a-1
ENSG00000261509,
ENSG00000204843,
ENSG00000077080,PPARG_3-1|NF-Y_3-1
ENSG00000244411,
ENSG00000148384,CTCF-1
ENSG00000034239,Rfx_2-1|Klf7-1
ENSG00000241233,
ENSG00000179388,Sp1_3-2|AREB6_3-1|CACD_2-2|Zfp161_3-6|RREB-1_1-1|Hsf_3-1|Myc_2-1|KROX-4|Egr_1-1|ATF_2-2|E4F1-1|Srf_1-2|Srf_3-1|Srf_2-2|Srf_5-2|Srf_6-2|Srf_4-1|NERF1a-1|CTCF-1|NRSF_1-1|Sp4-1
ENSG00000168944,Rfx_5-1|CTCF-1|HEN1_1-1|HEN1_2-2|Nrf-1_2-1|Barx1-2|Hoxa5_3-2|Dlx3-1|FEV-1|Myc_5-1|Myc_4-1
ENSG00000254997,
ENSG00000101945,NR4A2-1|Tgif1_2-1|NF-Y_1-1|Elk1_3-1|Sp1_3-2|Zfp161_3-3|Nrf-1_2-1|E2F_7-1|GABP_3-1|Tal1-1
ENSG00000204572,
ENSG00000100298,
ENSG00000204571,
ENSG00000126709,
ENSG00000137857,GABP_3-1|RREB-1_1-1|E2F_8-2|Zfp161_3-1|Klf7-1|Sp1_3-1|NRSF_1-1
ENSG00000116745,STAT_14-1|Mrg1::Hoxa9_1-1|Pou6f1_2-1|OTX-1
ENSG00000187811,
ENSG00000128534,Gbx2-2|Hoxb7-1|Phox2a-1|Prrx2_1-1|Msx2-1|Prrx1-1|En-1_3-1|Vax2-1|HNF1_6-1|HNF1_1-1|MafB_2-1|Nrf-1_2-1
ENSG00000152749,NF-Y_2-1|KROX-1|Sp4-1|Sp1_3-1|Hoxd8-1
ENSG00000134020,Ets_1-1|Pou2f1_7-1|Octamer-1|Sp4-2|Zfp161_3-1|Sp1_3-1|Rfx_5-1|Rfx_1-1|Rfx_2-1|CACD_2-1|KROX-1|Dlx3-1|Hoxb6-1
ENSG00000153902,KROX-1|Sp1_3-1|NF-Y_3-1|Tal1-1|E2A_3-1|Rfx_2-2
ENSG00000196387,znf143-1
ENSG00000198837,Jundm2-2|Elk1_1-1|RREB-1_1-1|Mef2_5-1|PPARG_3-1|E2F_8-1|Irf_11-1|CTCF-1|Elf1-1|Ets_4-1
ENSG00000185803,Sp1_3-1|RREB-1_1-1
ENSG00000197658,
ENSG00000113805,OTX-1|RAR-1|Err-alpha-1|Pou2f1_9-1|Ets_4-1|HNF1_6-1|Ascl2-2|HEN1_2-1
ENSG00000138172,
ENSG00000183960,KROX-3|Sp1_3-3|GABP_3-1|Ets_2-1|Sp4-2|E4F1-1|Myf_3-1|Myf_4-1|TLX1::NFIC-1|Pou2f1_9-1|Hoxb13-1|Hoxb9-1|NF-kappaB_2-1|CACD_2-1|Tcf_4-1|Egr_3-1|Eomes-1|NRSF_1-1|NRSF_2-1
ENSG00000125285,CACD_2-1|Sp4-2|Sp1_3-2|Egr_3-1
ENSG00000126953,PU.1_3-1|Myc_5-1|Sp1_3-1
ENSG00000158483,Sp1_3-1
ENSG00000100307,HNF4_8-2|Sp4-3|HNF4_5-1|HNF4_6-1|Klf7-1|Sp1_3-1
ENSG00000106013,Nrf-1_2-1
ENSG00000143793,
ENSG00000005339,Elf1-1|MIF-1-1|YY1_3-1|Sp1_3-4|Sp4-1|Klf7-2|CREB_1-2|Myf_3-1|Lmo2-complex_1-1
ENSG00000165973,Mef2_5-1|GABP_3-1|GABP_1-1|NF-I_2-1|Tcf_4-1
ENSG00000115750,NF-Y_3-1|Elk1_2-1|Zic_1-1|Zic_3-1
ENSG00000144410,Octamer-1
ENSG00000171433,RREB-1_1-1|CTCF-1|Myf_3-1|Err-alpha-1|SF1-1
ENSG00000008853,TLX1::NFIC-1|AP-1_1-1|Bach2-1
ENSG00000028203,NF-Y_3-1|Mef2_1-1|Dlx3-1|Foxc1_1-1|CTCF-1|Sp4-1|znf143-1|YY1_5-1|CREB_1-1|Klf7-1|Sp1_3-1|E2A_3-1|YY1_2-1|YY1_4-1
ENSG00000172239,Sp1_3-2|STAT_9-1|Esr1_1-1|E2A_1-1|KROX-1|Sp4-1|Myf_3-1
ENSG00000102145,E2F_6-1|E2F_7-1|GATA_13-1|GATA_4-3|GATA_14-1|AP-4_1-1|Sp4-1|Sp1_3-1|Ascl2-1
ENSG00000184999,
ENSG00000132517,RP58-1
ENSG00000184276,Rfx_5-1
ENSG00000113504,Rfx_2-1|Klf7-1|Sp1_3-1
ENSG00000106392,Mef2_1-1|Mef2_5-1|Mef2_4-1|Pbx-1_2-1
ENSG00000149573,GABP_1-1|OTX-1|Myc_4-1|Myc_6-1|RREB-1_1-1|Crx_1-1|RORalpha1_2-1|RORalpha1_3-1|LXR_3-1|GCNF-1
ENSG00000100311,Klf7-1|Sp4-3|Sp1_3-5|KROX-3|Ets_4-1|HNF4_6-1|HNF4_8-1|HNF4_1-1|Egr_3-2|Myc_6-1|RREB-1_1-1
ENSG00000147996,Mef2_5-1|PU.1_3-1
ENSG00000118263,Gfi1_1-1|HNF6-1|NERF1a-1|Srf_1-2|Srf_3-2|Foxd1_1-1|Sp1_3-1|Mef2_1-1|Mef2_5-1|Mef2_4-1|Elk1_1-1|PU.1_3-1|Srf_5-1|Srf_6-1|Pou6f1_2-1|Nkx6-1_1-1
ENSG00000261701,Pax-6_1-1|Osf2_2-1|NR4A2-1
ENSG00000010671,Pou2f1_1-1|Pou2f1_7-1|Octamer-1|RAR-1|Klf7-2|Sp1_3-1|Nrf-2_2-1|Maf_2-1|NF-E2-1|Nrf-2_3-1|AP-1_2-1|AP-1_3-1|Obox3-1
ENSG00000005379,RREB-1_1-1|Rfx_2-1|Rfx_3-1|Hsf_3-1
ENSG00000024526,NF-Y_3-1|Stra13_1-2|Ebox-1|Myc_4-2
ENSG00000152795,Mrg_2-1|Tgif1_2-1|E2A_3-1|Ascl2-2|Lmo2-complex_1-1|Sp1_3-4|Nrf-1_2-2|Klf7-1|HNF4_5-1|PPARG_3-1|E2F_8-2|Zfp161_3-1|Egr_2-1|KROX-1|Egr_3-1|Egr_4-1|NF-Y_3-1|Myc_3-1|Myc_5-1|Myc_6-1
ENSG00000173226,NRSF_2-1|Sp1_3-1|NF-Y_1-1|NF-Y_3-1|NF-Y_2-1|Ascl2-1|Pou2f1_9-1|Octamer-1
ENSG00000254469,Ehf-1|Klf7-1|Sp4-2|Sp1_3-2|KROX-1|Egr_3-1|NF-Y_3-1|E2A_3-1|Tal1-1|AP-4_3-1|HEB-1|RREB-1_1-1
ENSG00000130164,NF-I_2-1|HNF6-1|Arid3a_2-1|Klf7-2|Sp1_3-3
ENSG00000249428,Rfx_1-1|MIF-1-1|Ascl2-2|Tal1-2|E2A_3-1|Myf_3-1|Lmo2-complex_1-1
ENSG00000156427,Tcf_2-1|Tcf_4-1|NF-kappaB_2-3|NF-kappaB_1-2|HNF4_8-1|KROX-1|Klf7-1|AREB6_3-1|E2F_5-1|Osf2_2-1|NRSF_2-1|NF-I_2-1|E2A_1-1
ENSG00000214854,
ENSG00000072110,Srf_1-1|Srf_6-2|Srf_3-1|Zfp161_3-4|Egr_2-1|LF-A1-1|Klf7-1|Sp4-5|Sp1_3-5|KROX-5|Egr_1-2|RREB-1_1-1|Egr_3-2|HNF4_5-1|PPARG_3-1|Egr_4-1|Irf_11-1
ENSG00000197586,Nrf-1_2-2|Sp1_3-1
ENSG00000153250,HNF4_5-2|HNF4_1-1|HNF4_6-1|PPAR_3-1|HNF4_8-1|RREB-1_1-1|HNF1_6-1|HNF1_1-1|KROX-1|Sp4-1|Sp1_3-1|NERF1a-1|Ets_2-1|NR4A2-1|SF1-1|RP58-1|NF-kappaB_3-1|YY1_4-1|HNF6-1|Hoxa3_1-1|Hoxa9-1|Msx2-1|Nobox_1-1|Hoxb13-1
ENSG00000120738,RREB-1_1-1|STAT_9-1|Sp1_3-2|Olf-1_1-1|CTCF-1|NF-kappaB_1-1|KROX-4|Egr_1-1|Egr_3-2|Srf_3-5|Srf_2-6|Srf_4-3|Srf_1-5|Srf_5-5|GABP_1-1|Elk1_3-1|Ets_4-1|Srf_6-2|AhR::Arnt_2-1|Egr_4-1|Zfp161_3-1|NF-kappaB_4-1|NF-kappaB_5-1|NF-kappaB_2-1|Msx-1_2-1|HNF1_7-1|HNF1_6-1|Dbx1-2|HNF1_1-1|HNF1_3-1
ENSG00000182271,Arid3a_2-2|Tcf_4-1|Hoxc10-1
ENSG00000145386,YY1_5-1|ATF_2-1|ATF_3-2|ATF_4-1|CREB_5-1|Klf7-1|Sp1_3-2|Nrf-1_2-1
ENSG00000253110,Nkx6-1_1-1|Hoxb9-1|Ets_4-1|Pou2f1_5-1|Pou2f1_7-1|Octamer-1|Foxa_1-1|Hsf_1-1|Hoxa13-1|Hoxa9-1|ATF3-1|Tcf_2-1|Tcf_4-1|Tcf_1-1|NERF1a-1|NRSF_1-1
ENSG00000198851,Nrf-2_1-1|Tel2-2|Ets_1-1|YY1_5-1|YY1_3-1|YY1_2-1|GABP_3-1
ENSG00000185662,
ENSG00000162592,Ascl2-1
ENSG00000125257,RREB-1_1-1|Sp4-3|GABP_1-1|NR3C_5-1|NR3C_3-1
ENSG00000142552,NF-Y_3-1|Klf7-2|Sp1_3-3|Sp4-1|INSM1-1|PPARG_1-1
ENSG00000215018,HNF6-1|TLX1::NFIC-3|Pou2f1_8-1|Hoxd8-1|NF-kappaB_3-1
ENSG00000129654,NF-kappaB_4-1|NF-kappaB_5-1|Egr_3-1|Sp4-1|Zfp161_3-2|HEN1_2-2|Sp1_3-1|INSM1-1|E2F_5-1|E2A_1-1|E2A_3-1|TEF-1_2-1|Hsf_3-1
ENSG00000165355,Klf7-1|Sp4-1|Sp1_3-1|GABP_1-1|Arnt_1-1|Stra13_1-1|Msx2-1|Hoxd8-1|Lhx3_1-1
ENSG00000188906,Mef2_5-1|Hoxc9-1
ENSG00000120705,Ets_4-1|GABP_2-1|GABP_3-1|Ets_1-1|CHX10-1|Pou4f3-1|Lmo2-complex_1-1|KROX-1|Egr_3-1|NRSF_3-1|Ets_2-1|NF-Y_3-1|HEN1_1-1|Elk1_3-1
ENSG00000140829,MIF-1-1|Rfx_1-2|Rfx_5-1|Nrf-2_1-1|NF-Y_1-1
ENSG00000118997,Pou2f1_1-1|Pou2f1_8-1|Pou3f2_3-1|CTCF-1|Hoxd8-1|Hoxb4-1|Prrx1-1|Barx2-1|Hoxb7-1|Rfx_5-1|Rfx_1-2|MIF-1-1|GABP_2-1
ENSG00000063978,Esr2-1|CTCF-1
ENSG00000108582,Ascl2-1|HEN1_2-1|Klf7-1|Sp4-1|Sp1_3-1|NF-Y_3-1|Rfx_5-1|Maf_2-1
ENSG00000141576,CDP_2-1|Arid3a_2-1|Tgif1_2-1|ATF3-2|NF-Y_3-1|Klf7-1
ENSG00000182325,GABP_2-1|GABP_1-1|Elk1_2-1|HNF4_5-1|PPARG_1-1|RAR-1|RXR::LXR-1|NR4A2-1|Sp4-1
