EnsemblID,TFBS,Count
ENSG00000167004,NF-Y_3,1
ENSG00000167004,NF-I_2,1
ENSG00000167004,SF1,1
ENSG00000167004,NR4A2,1
ENSG00000066933,Otx2,1
ENSG00000066933,NR4A2,1
ENSG00000066933,Klf7,4
ENSG00000066933,Sp1_3,4
ENSG00000066933,Mrg_1,1
ENSG00000066933,Zfp161_3,3
ENSG00000066933,Egr_2,2
ENSG00000066933,Sp4,2
ENSG00000066933,KROX,1
ENSG00000066933,Egr_3,1
ENSG00000066933,Stra13_1,2
ENSG00000066933,Nrf-1_2,1
ENSG00000100558,HNF4_6,1
ENSG00000100558,PPARG_3,1
ENSG00000100558,HNF4_8,1
ENSG00000100558,RREB-1_1,1
ENSG00000100558,Zfp161_3,1
ENSG00000100558,AREB6_3,1
ENSG00000100558,Ets_2,1
ENSG00000100558,Klf7,1
ENSG00000100558,Sp1_3,1
ENSG00000171840,HEB,1
ENSG00000171840,AP-4_3,1
ENSG00000171840,Hoxa3_2,1
ENSG00000171840,Gbx2,1
ENSG00000171840,Lhx4,1
ENSG00000171840,Prrx1,1
ENSG00000171840,Pax7,1
ENSG00000171840,CHX10,1
ENSG00000171840,ATF3,1
ENSG00000171840,Foxd1_1,1
ENSG00000171840,RREB-1_1,1
ENSG00000133710,TEF-1_2,1
ENSG00000085514,NONE,-1
ENSG00000171551,Sp1_3,2
ENSG00000171551,STAT_12,2
ENSG00000143376,Sp4,1
ENSG00000143376,Sp1_3,3
ENSG00000180398,Sp4,1
ENSG00000180398,GABP_3,1
ENSG00000180398,E2F_7,1
ENSG00000180398,Klf7,1
ENSG00000149016,Err-alpha,1
ENSG00000149016,GCNF,1
ENSG00000149016,Tal1beta,1
ENSG00000149016,Tcf_4,1
ENSG00000149016,PPARG_1,1
ENSG00000149016,RXR::LXR,1
ENSG00000149016,HNF4_8,1
ENSG00000149016,RREB-1_1,2
ENSG00000086758,STAT_9,1
ENSG00000086758,RBP-Jkappa_2,1
ENSG00000086758,Klf7,1
ENSG00000086758,Sp1_3,1
ENSG00000154914,Hlx1,1
ENSG00000154914,HNF1_7,1
ENSG00000154914,HNF1_6,1
ENSG00000154914,OTX,1
ENSG00000154914,HNF1_1,1
ENSG00000154914,Klf7,2
ENSG00000154914,Ehf,1
ENSG00000154914,E2A_1,1
ENSG00000154914,Myf_2,1
ENSG00000154914,Egr_3,1
ENSG00000154914,Sp1_3,1
ENSG00000154914,KROX,1
ENSG00000120925,Zfp161_3,1
ENSG00000132199,NF-Y_3,1
ENSG00000166407,STAT_1,2
ENSG00000166407,STAT_5,2
ENSG00000166407,GABP_3,1
ENSG00000166407,GABP_1,1
ENSG00000166407,KROX,1
ENSG00000166407,Esx1,1
ENSG00000166407,Pax7,1
ENSG00000166407,Hoxb4,1
ENSG00000166407,Arid3a_2,1
ENSG00000166407,Prrx2_1,2
ENSG00000166407,Hoxa3_2,1
ENSG00000166407,Lhx3_1,1
ENSG00000166407,Tcf_1,1
ENSG00000166407,Pax-6_3,1
ENSG00000166407,Hmx_2,1
ENSG00000166407,Dbx1,1
ENSG00000166407,Dlx5,1
ENSG00000166407,Hlxb9,1
ENSG00000166407,Pdx1_2,1
ENSG00000166407,Hoxa5_2,1
ENSG00000166407,TEF-1_2,1
ENSG00000166407,FEV,1
ENSG00000166407,Foxd3,1
ENSG00000166407,Nkx6-1_1,1
ENSG00000166407,Nobox_1,1
ENSG00000158062,NONE,-1
ENSG00000123191,Obox6,1
ENSG00000123191,RAR,1
ENSG00000123191,NR4A2,1
ENSG00000123191,Myc_5,1
ENSG00000123191,AREB6_3,1
ENSG00000123191,KROX,1
ENSG00000123191,Klf7,2
ENSG00000123191,Sp4,2
ENSG00000123191,Sp1_3,2
ENSG00000123191,Hoxc9,1
ENSG00000198133,Nanog,1
ENSG00000198133,FEV,1
ENSG00000198133,Sp1_3,1
ENSG00000198133,E2A_3,1
ENSG00000140992,Ehf,1
ENSG00000079999,Esr1_3,1
ENSG00000079999,Nrf-2_2,1
ENSG00000079999,Nrf-2_3,1
ENSG00000079999,Sp1_3,1
ENSG00000079999,STAT_1,2
ENSG00000079999,STAT_5,2
ENSG00000079999,GABP_3,1
ENSG00000079999,GABP_1,1
ENSG00000079999,KROX,1
ENSG00000079999,Lmo2-complex_1,1
ENSG00000100027,NF-Y_1,1
ENSG00000100027,NF-Y_3,2
ENSG00000078142,TEF-1_2,1
ENSG00000078142,Nrf-1_2,1
ENSG00000078142,Ehf,1
ENSG00000078142,GABP_2,1
ENSG00000078142,Elk1_2,1
ENSG00000078142,Elk1_3,1
ENSG00000078142,Nrf-2_1,1
ENSG00000078142,GABP_1,1
ENSG00000078142,HEN1_1,2
ENSG00000188611,NONE,-1
ENSG00000122512,Pou2f1_7,1
ENSG00000122512,Octamer,1
ENSG00000122512,NF-Y_3,2
ENSG00000122512,NF-Y_2,1
ENSG00000122512,CREB_5,1
ENSG00000122512,ATF_3,1
ENSG00000122512,Nrf-1_2,1
ENSG00000258945,Bach1,1
ENSG00000258945,NF-E2,2
ENSG00000258945,AP-1_2,2
ENSG00000258945,Nrf-1_2,1
ENSG00000138764,Elf1,1
ENSG00000138764,Mrg_2,1
ENSG00000138764,NF-Y_3,2
ENSG00000138764,NF-Y_2,1
ENSG00000138764,Arnt_1,1
ENSG00000138764,Myc_5,1
ENSG00000138764,Klf7,1
ENSG00000138764,Sp4,2
ENSG00000138764,Sp1_3,2
ENSG00000138764,INSM1,1
ENSG00000272762,Klf7,1
ENSG00000272762,Sp4,1
ENSG00000272762,Sp1_3,1
ENSG00000272762,RREB-1_1,1
ENSG00000272762,E2A_2,1
ENSG00000107175,Klf7,1
ENSG00000107175,CACD_2,1
ENSG00000107175,Elf1,1
ENSG00000107175,Nrf-2_2,1
ENSG00000107175,Rfx_5,1
ENSG00000107175,Gsc,1
ENSG00000107175,NERF1a,2
ENSG00000107175,PPARG_1,1
ENSG00000107175,RXR::LXR,1
ENSG00000107175,RXR_1,1
ENSG00000107175,Octamer,1
ENSG00000107175,znf143,1
ENSG00000107175,NF-Y_3,1
ENSG00000211456,Pou2f1_9,2
ENSG00000211456,Nkx6-1_3,1
ENSG00000211456,Hoxc9,1
ENSG00000211456,CDP_2,1
ENSG00000211456,E4F1,1
ENSG00000211456,Hoxb3,1
ENSG00000211456,Lhx8,1
ENSG00000211456,CHX10,1
ENSG00000211456,Nobox_2,1
ENSG00000211456,Prrx1,1
ENSG00000211456,Prrx2_1,1
ENSG00000176894,TLX1::NFIC,1
ENSG00000176894,Sp1_3,1
ENSG00000185070,NF-E2,1
ENSG00000185070,AP-1_2,1
ENSG00000185070,Nrf-1_2,1
ENSG00000185070,Zic_1,1
ENSG00000185070,Zic_2,1
ENSG00000185070,HEB,1
ENSG00000185070,YY1_2,1
ENSG00000185070,YY1_4,1
ENSG00000185070,Elf5,1
ENSG00000157368,Arnt_1,1
ENSG00000157368,Ebox,2
ENSG00000157368,Myc_3,2
ENSG00000157368,Myc_5,2
ENSG00000157368,Myc_4,2
ENSG00000157368,Klf7,1
ENSG00000157368,Sp1_3,1
ENSG00000157368,Myf_3,1
ENSG00000100030,Sp4,1
ENSG00000100030,Pou2f1_9,1
ENSG00000100030,Pou2f1_1,1
ENSG00000100030,Octamer,1
ENSG00000100030,Eomes,1
ENSG00000151876,Pax7,1
ENSG00000151876,RAR,1
ENSG00000137309,Zfp161_3,2
ENSG00000137309,YY1_5,2
ENSG00000137309,Sp1_3,7
ENSG00000137309,KROX,1
ENSG00000137309,Sp4,2
ENSG00000137309,Elk1_2,1
ENSG00000137309,Bach1,1
ENSG00000137309,Bach2,1
ENSG00000137309,YY1_2,1
ENSG00000137309,YY1_3,1
ENSG00000137309,Pax-6_1,1
ENSG00000137309,E2A_1,1
ENSG00000137309,Myf_4,1
ENSG00000137309,Myf_2,1
ENSG00000137309,Nanog,1
ENSG00000137309,Pou2f1_7,1
ENSG00000137309,Octamer,1
ENSG00000137309,Klf7,1
ENSG00000137309,Isx,1
ENSG00000137309,NERF1a,2
ENSG00000137309,Egr_3,1
ENSG00000137309,GABP_3,1
ENSG00000137309,Ets_2,1
ENSG00000137309,Tel2,1
ENSG00000137309,E2F_7,1
ENSG00000137309,Nrf-2_2,1
ENSG00000137309,Nrf-2_3,1
ENSG00000137309,E2A_3,1
ENSG00000137309,Myf_3,1
ENSG00000137309,Tal1beta,1
ENSG00000148308,Elk1_2,1
ENSG00000148308,Elk1_3,1
ENSG00000148308,NF-Y_3,2
ENSG00000258804,Gfi1_1,1
ENSG00000258804,Nkx6-1_3,1
ENSG00000258804,Isl2,2
ENSG00000258804,Hoxb9,1
ENSG00000258804,Barhl1,1
ENSG00000258804,Nkx6-1_1,1
ENSG00000114779,AP-4_1,1
ENSG00000114779,PPARG_3,2
ENSG00000114779,HNF4_5,1
ENSG00000114779,AREB6_3,1
ENSG00000114779,Klf7,1
ENSG00000114779,Sp1_3,1
ENSG00000133835,znf143,1
ENSG00000133835,Sp4,1
ENSG00000133835,Sp1_3,1
ENSG00000133835,Egr_3,1
ENSG00000133835,HEN1_1,1
ENSG00000133835,HEN1_2,2
ENSG00000180739,CTCF,1
ENSG00000180739,Klf7,1
ENSG00000180739,Sp1_3,4
ENSG00000180739,Egr_3,1
ENSG00000180739,Sp4,1
ENSG00000180739,PPARG_3,1
ENSG00000180739,HNF4_8,1
ENSG00000180739,GABP_3,1
ENSG00000180739,Elk1_3,1
ENSG00000180739,Tal1beta,1
ENSG00000149480,NF-kappaB_1,1
ENSG00000149480,GABP_1,1
ENSG00000149480,Tel2,1
ENSG00000149480,Ets_1,1
ENSG00000149480,Klf7,1
ENSG00000149480,Sp4,1
ENSG00000149480,Sp1_3,1
ENSG00000149480,E2F_8,1
ENSG00000149480,Octamer,1
ENSG00000149480,HNF4_6,1
ENSG00000119812,Rfx_2,1
ENSG00000119812,Klf7,1
ENSG00000119812,KROX,1
ENSG00000119812,E2A_1,1
ENSG00000119812,Sp1_3,1
ENSG00000119812,Nrf-1_2,1
ENSG00000186310,Sp1_3,2
ENSG00000186310,Sp4,1
ENSG00000186310,AP-1_2,1
ENSG00000186310,NF-E2,1
ENSG00000186310,Foxa_2,1
ENSG00000186310,Nrf-2_3,1
ENSG00000178209,CTCF,1
ENSG00000178209,Myf_3,1
ENSG00000178209,E2A_1,1
ENSG00000178209,Myf_2,1
ENSG00000178209,Mef2_5,1
ENSG00000178209,Mef2_4,1
ENSG00000178209,Klf7,1
ENSG00000178209,Sp1_3,2
ENSG00000178209,HNF4_5,1
ENSG00000178209,Esr1_3,1
ENSG00000128886,Sp4,1
ENSG00000128886,KROX,1
ENSG00000128886,Egr_3,1
ENSG00000128886,Egr_4,1
ENSG00000128886,CTCF,1
ENSG00000143797,RAR,1
ENSG00000143797,OTX,1
ENSG00000143797,NF-Y_1,1
ENSG00000143797,NF-Y_3,1
ENSG00000143797,Tcf_4,1
ENSG00000130413,Zic_1,1
ENSG00000130413,Zic_2,1
ENSG00000130413,Rfx_2,2
ENSG00000130413,Rfx_5,1
ENSG00000179083,Sp1_3,2
ENSG00000179083,Sp4,1
ENSG00000179083,AP-1_2,1
ENSG00000179083,NF-E2,1
ENSG00000179083,Foxa_2,1
ENSG00000179083,Nrf-2_3,1
ENSG00000131944,NF-Y_3,2
ENSG00000078487,E2F_6,1
ENSG00000078487,E2F_7,1
ENSG00000078487,Nrf-1_2,3
ENSG00000078487,HEN1_2,2
ENSG00000078487,YY1_5,1
ENSG00000078487,YY1_3,1
ENSG00000078487,KROX,1
ENSG00000078487,Elf1,1
ENSG00000078487,PU.1_3,1
ENSG00000078487,Klf7,3
ENSG00000078487,Sp1_3,3
ENSG00000078487,Bach2,1
ENSG00000078487,ATF_2,1
ENSG00000078487,Sp4,1
ENSG00000078487,Zic_2,1
ENSG00000078487,Mef2_1,1
ENSG00000078487,Mef2_4,1
ENSG00000078487,Zfp161_3,2
ENSG00000154310,Nanog,1
ENSG00000154310,NERF1a,1
ENSG00000154310,Hoxb13,1
ENSG00000154310,Nkx6-1_1,1
ENSG00000154310,RREB-1_1,1
ENSG00000154310,Hoxa9,1
ENSG00000154310,Sp1_3,3
ENSG00000154310,NF-kappaB_4,1
ENSG00000154310,NF-kappaB_3,1
ENSG00000154310,KROX,1
ENSG00000154310,Egr_4,1
ENSG00000154310,Zfp161_3,1
ENSG00000154310,Hoxd8,1
ENSG00000154310,Dbx2,2
ENSG00000154310,Esx1,1
ENSG00000154310,Hoxb7,2
ENSG00000154310,Phox2a,1
ENSG00000154310,Hoxb4,1
ENSG00000154310,Nkx6-1_2,1
ENSG00000154310,Pou3f2_4,1
ENSG00000154310,Barhl1,1
ENSG00000154310,Barx2,1
ENSG00000154310,En-1_3,1
ENSG00000154310,Msx-1_2,1
ENSG00000154310,E2F_7,1
ENSG00000154310,CACD_2,1
ENSG00000104324,OTX,1
ENSG00000104324,Myf_2,1
ENSG00000154556,Hlx1,1
ENSG00000154556,Rfx_5,1
ENSG00000154556,Tgif1_1,1
ENSG00000154556,Hoxa7_2,1
ENSG00000154556,Nkx6-1_2,1
ENSG00000154556,Pou2f1_10,1
ENSG00000154556,NF-Y_3,1
ENSG00000154556,NF-Y_1,1
ENSG00000154556,NF-Y_2,1
ENSG00000130734,Klf7,3
ENSG00000130734,Sp1_3,3
ENSG00000176473,CTCF,2
ENSG00000176473,Irf_11,2
ENSG00000176473,STAT_12,1
ENSG00000176473,Elk1_2,2
ENSG00000176473,Elk1_3,1
ENSG00000176473,Sp4,1
ENSG00000176473,Klf7,1
ENSG00000176473,Sp1_3,1
ENSG00000176473,NF-Y_3,1
ENSG00000176473,NF-Y_1,1
ENSG00000176473,NF-Y_2,1
ENSG00000176473,GABP_2,1
ENSG00000176473,GABP_3,1
ENSG00000176473,GABP_1,1
ENSG00000176473,Ets_1,1
ENSG00000176473,Nrf-2_1,1
ENSG00000176473,Elk1_1,1
ENSG00000176473,Ehf,1
ENSG00000176473,Tgif1_2,1
ENSG00000176473,Tgif1_1,1
ENSG00000008130,Nrf-1_2,3
ENSG00000008130,Sp4,1
ENSG00000008130,SF1,1
ENSG00000135119,Rfx_5,1
ENSG00000135119,Myc_5,1
ENSG00000135119,Myc_4,1
ENSG00000135119,Ebox,1
ENSG00000135119,Klf7,1
ENSG00000135119,Sp1_3,1
ENSG00000135119,NF-Y_3,1
ENSG00000135119,Sp4,1
ENSG00000135119,Tal1,1
ENSG00000257949,Sp1_3,2
ENSG00000257949,Arnt_1,1
ENSG00000257949,Stra13_1,2
ENSG00000257949,Sp4,1
ENSG00000257949,GABP_3,1
ENSG00000257949,Ehf,1
ENSG00000166862,RREB-1_1,2
ENSG00000166862,Hoxa5_1,1
ENSG00000166862,Pax-4_2,1
ENSG00000166862,Srf_2,1
ENSG00000166862,Srf_6,2
ENSG00000166862,STAT_12,1
ENSG00000166862,Foxj2_1,1
ENSG00000166862,Sp1_3,1
ENSG00000166862,AREB6_3,1
ENSG00000166862,GATA_4,1
ENSG00000166862,STAT_5,1
ENSG00000166862,Hoxa5_3,1
ENSG00000186063,NONE,-1
ENSG00000206562,NONE,-1
ENSG00000132613,Zic_3,1
ENSG00000132613,Esr1_3,1
ENSG00000132613,Ascl2,1
ENSG00000132613,Sp1_3,2
ENSG00000132613,Klf7,1
ENSG00000132613,Sp4,1
ENSG00000132613,INSM1,1
ENSG00000132613,Myc_4,1
ENSG00000132613,PPARG_3,1
ENSG00000131711,Cdx2_2,1
ENSG00000131711,Hoxb13,1
ENSG00000131711,Hoxb9,1
ENSG00000131711,Olf-1_1,2
ENSG00000131711,SF1,1
ENSG00000131711,RXR_1,1
ENSG00000131711,Zic_1,1
ENSG00000131711,Zic_3,1
ENSG00000131711,Sp1_3,5
ENSG00000131711,NRSF_2,1
ENSG00000131711,Sp4,2
ENSG00000131711,KROX,1
ENSG00000131711,Sox_10,1
ENSG00000131711,Zic_2,1
ENSG00000131711,Klf7,1
ENSG00000131711,AP-2_6,2
ENSG00000147113,Hoxb4,1
ENSG00000147113,Vax2,1
ENSG00000147113,Hoxa9,1
ENSG00000147113,Tgif1_1,1
ENSG00000147113,GATA_14,1
ENSG00000147113,Rfx_2,1
ENSG00000147113,Ets_4,1
ENSG00000147113,Ets_2,1
ENSG00000147113,RREB-1_1,1
ENSG00000186854,NONE,-1
ENSG00000138303,NONE,-1
ENSG00000165682,Hsf_1,1
ENSG00000165682,Pitx3,1
ENSG00000100360,RAR,1
ENSG00000100360,NR4A2,1
ENSG00000100360,Egr_2,1
ENSG00000100360,Sp4,1
ENSG00000100360,KROX,1
ENSG00000100360,Egr_3,1
ENSG00000100360,NF-Y_3,1
ENSG00000100360,NF-Y_1,1
ENSG00000100360,Nrf-1_2,1
ENSG00000100360,Gsc,1
ENSG00000100360,Bach2,1
ENSG00000153140,CACD_2,1
ENSG00000153140,Pbx-1_2,1
ENSG00000144597,RXR_1,1
ENSG00000144597,Zic_1,1
ENSG00000144597,Zic_3,1
ENSG00000144597,Sp4,1
ENSG00000144597,Sp1_3,1
ENSG00000144597,Egr_3,1
ENSG00000144597,GABP_1,3
ENSG00000144597,Spdef,1
ENSG00000144597,Ehf,1
ENSG00000144597,GABP_2,1
ENSG00000144597,Elk1_1,1
ENSG00000144597,Elk1_2,1
ENSG00000144597,TCF11::MafG,1
ENSG00000168092,MafB_2,1
ENSG00000168092,KROX,1
ENSG00000168092,Sp4,1
ENSG00000168092,Sp1_3,2
ENSG00000168092,GABP_1,2
ENSG00000168092,Spdef,1
ENSG00000168092,Ehf,1
ENSG00000168092,GABP_2,1
ENSG00000168092,Elk1_2,1
ENSG00000168092,Elk1_3,1
ENSG00000168092,GABP_3,1
ENSG00000168092,Ets_1,1
ENSG00000168092,Nrf-2_1,1
ENSG00000168092,Tel2,1
ENSG00000168092,NRSF_3,1
ENSG00000168092,Pax-5_3,1
ENSG00000168092,Zfp161_3,2
ENSG00000168092,E2F_8,1
ENSG00000168092,Bach1,1
ENSG00000168092,Bach2,1
ENSG00000168092,Hlx1,1
ENSG00000168092,Pou6f1_1,1
ENSG00000070610,Gsc,1
ENSG00000070610,Crx_2,1
ENSG00000070610,Sp1_3,2
ENSG00000070610,GABP_3,1
ENSG00000070610,GABP_1,1
ENSG00000070610,Elk1_2,1
ENSG00000070610,Esr2,1
ENSG00000070610,Hoxc9,1
ENSG00000070610,Pdx1_2,1
ENSG00000070610,Hoxa9,1
ENSG00000070610,Ets_2,1
ENSG00000147202,Nkx6-1_2,1
ENSG00000147202,Hoxc9,1
ENSG00000147202,OTX,1
ENSG00000147202,Gfi1_1,1
ENSG00000147202,NERF1a,1
ENSG00000147202,PPAR_3,1
ENSG00000147202,KROX,1
ENSG00000147202,GABP_3,1
ENSG00000147202,FEV,1
ENSG00000147202,NF-kappaB_3,1
ENSG00000147202,TLX1::NFIC,2
ENSG00000198015,znf143,1
ENSG00000198015,YY1_2,1
ENSG00000198015,YY1_4,1
ENSG00000198015,YY1_5,1
ENSG00000198015,YY1_3,1
ENSG00000082701,TLX1::NFIC,1
ENSG00000082701,Arid3a_2,1
ENSG00000082701,Sp1_3,2
ENSG00000082701,ATF4,1
ENSG00000082701,Ascl2,1
ENSG00000082701,AP-4_1,1
ENSG00000082701,Rfx_1,1
ENSG00000082701,Tel2,1
ENSG00000082701,NF-Y_3,5
ENSG00000082701,Nobox_1,1
ENSG00000082701,NF-Y_1,2
ENSG00000082701,Zfp161_3,2
ENSG00000082701,Nrf-2_2,1
ENSG00000082701,Maf_2,1
ENSG00000082701,Nrf-2_3,1
ENSG00000138115,NONE,-1
ENSG00000147121,Nrf-1_2,1
ENSG00000147121,GABP_3,1
ENSG00000159409,Ehf,1
ENSG00000159409,Elk1_2,1
ENSG00000159409,GABP_3,1
ENSG00000159409,GABP_1,1
ENSG00000159409,Sp1_3,1
ENSG00000159409,HNF4_5,1
ENSG00000159409,HNF4_6,1
ENSG00000159409,INSM1,1
ENSG00000159409,LF-A1,1
ENSG00000159409,HNF4_8,1
ENSG00000159409,CTCF,1
ENSG00000159409,RP58,1
ENSG00000159409,PPARG_3,1
ENSG00000159409,ATF3,1
ENSG00000159409,Klf7,1
ENSG00000159409,Myf_4,1
ENSG00000159409,E2A_1,1
ENSG00000159409,Tal1,1
ENSG00000159409,AP-4_3,1
ENSG00000159409,Sox_10,1
ENSG00000159409,NRSF_1,1
ENSG00000159409,NRSF_2,1
ENSG00000159409,NRSF_3,1
ENSG00000159409,RREB-1_1,2
ENSG00000159409,Egr_3,1
ENSG00000159409,Egr_4,1
ENSG00000159409,Tgif1_2,1
ENSG00000159409,RXR_1,1
ENSG00000253710,RAR,1
ENSG00000253710,NR4A2,1
ENSG00000253710,Myc_5,1
ENSG00000253710,AREB6_3,1
ENSG00000253710,KROX,1
ENSG00000253710,Klf7,2
ENSG00000253710,Sp4,2
ENSG00000253710,Sp1_3,2
ENSG00000253710,Hoxc9,1
ENSG00000150636,Egr_3,1
ENSG00000150636,Klf7,1
ENSG00000150636,Sp1_3,1
ENSG00000150636,Nrf-1_2,1
ENSG00000150636,RBP-Jkappa_2,1
ENSG00000150636,STAT_5,2
ENSG00000150636,ATF3,1
ENSG00000198131,Elk1_2,1
ENSG00000198131,Ets_1,1
ENSG00000267757,Klf7,7
ENSG00000267757,Sp4,2
ENSG00000267757,Sp1_3,3
ENSG00000267757,E2F_5,1
ENSG00000267757,KROX,1
ENSG00000267757,NF-kappaB_2,2
ENSG00000267757,NF-I_2,1
ENSG00000267757,NF-kappaB_1,1
ENSG00000267757,NF-kappaB_3,1
ENSG00000267757,CTCF,1
ENSG00000137843,AREB6_3,1
ENSG00000137843,Mef2_4,2
ENSG00000137843,Hoxb9,1
ENSG00000137843,GATA_12,1
ENSG00000137843,RORalpha1_1,1
ENSG00000137843,RORalpha1_2,1
ENSG00000137843,RORalpha1_3,1
ENSG00000137843,Hoxc9,1
ENSG00000137843,Barx1,1
ENSG00000137843,Gbx1,1
ENSG00000137843,Barx2,1
ENSG00000131941,Nkx6-1_1,1
ENSG00000131941,Nkx2_8,1
ENSG00000131941,NF-I_2,1
ENSG00000131941,Mef2_1,1
ENSG00000131941,Mef2_5,2
ENSG00000131941,Mef2_4,1
ENSG00000131941,Myf_3,1
ENSG00000131941,Sp1_3,2
ENSG00000213030,NONE,-1
ENSG00000167394,YY1_4,1
ENSG00000167394,Sp1_3,3
ENSG00000167394,YY1_5,1
ENSG00000167394,Sp4,1
ENSG00000167394,GABP_1,1
ENSG00000167394,STAT_1,1
ENSG00000167394,GABP_2,1
ENSG00000167394,GABP_3,2
ENSG00000167394,Tel2,3
ENSG00000167394,Egr_2,1
ENSG00000167394,Egr_4,1
ENSG00000167394,Elk1_3,1
ENSG00000167394,PU.1_3,2
ENSG00000167394,Ets_4,1
ENSG00000167394,Ets_1,1
ENSG00000167394,Elf1,1
ENSG00000167394,Sox_10,1
ENSG00000167394,NRSF_3,1
ENSG00000167394,HEB,1
ENSG00000167394,AP-4_3,1
ENSG00000167394,Zfp161_3,1
ENSG00000167394,Nrf-1_2,1
ENSG00000167394,CTCF,1
ENSG00000134516,Sp1_3,1
ENSG00000134516,Ets_2,1
ENSG00000134516,Myf_4,1
ENSG00000134516,Myf_3,1
ENSG00000134516,Myf_2,1
ENSG00000134516,Ebox,1
ENSG00000134516,GABP_1,1
ENSG00000134516,Pou3f2_4,1
ENSG00000089050,Arid3a_2,1
ENSG00000089050,NF-kappaB_5,1
ENSG00000089050,znf143,1
ENSG00000156234,Pax-6_3,1
ENSG00000156234,GATA_9,1
ENSG00000156234,Barhl1,1
ENSG00000156234,Barx2,2
ENSG00000156234,Nkx6-1_2,1
ENSG00000156234,Hoxc9,1
ENSG00000156234,Hmx_2,1
ENSG00000156234,Hoxd8,1
ENSG00000156234,Hlx1,1
ENSG00000156234,Hoxb3,1
ENSG00000156234,Tcf_2,1
ENSG00000156234,Pou3f2_4,1
ENSG00000156234,CHX10,1
ENSG00000106305,Pou2f1_7,1
ENSG00000106305,Octamer,1
ENSG00000106305,NF-Y_3,2
ENSG00000106305,NF-Y_2,1
ENSG00000106305,CREB_5,1
ENSG00000106305,ATF_3,1
ENSG00000106305,Nrf-1_2,1
ENSG00000054690,Nanog,1
ENSG00000054690,FEV,1
ENSG00000054690,Sp1_3,1
ENSG00000054690,E2A_3,1
ENSG00000162819,NONE,-1
ENSG00000253797,Dlx3,1
ENSG00000167977,Elk1_2,2
ENSG00000167977,GABP_3,1
ENSG00000167977,GABP_1,1
ENSG00000167977,Ehf,1
ENSG00000167977,Ets_1,1
ENSG00000167977,TLX1::NFIC,1
ENSG00000167977,Gfi1_1,1
ENSG00000240563,NONE,-1
ENSG00000075188,SF1,1
ENSG00000075188,NR4A2,1
ENSG00000075188,Ehf,1
ENSG00000196337,Sp1_3,1
ENSG00000004142,GABP_1,2
ENSG00000004142,Elk1_2,2
ENSG00000004142,Tel2,1
ENSG00000004142,Ets_1,1
ENSG00000004142,Elk1_3,1
ENSG00000135116,NF-kappaB_2,1
ENSG00000135116,Hlx1,2
ENSG00000135116,Hoxa7_2,1
ENSG00000135116,Hoxb4,1
ENSG00000135116,Hoxc6,1
ENSG00000135116,Nkx6-1_2,1
ENSG00000135116,Pou3f2_4,1
ENSG00000135116,Arid3a_2,1
ENSG00000135116,Pax7,1
ENSG00000135116,Pou2f1_10,1
ENSG00000135116,Lhx3_1,1
ENSG00000135116,Mrg1::Hoxa9_2,1
ENSG00000135116,KROX,1
ENSG00000135116,Sp4,1
ENSG00000135116,Sp1_3,1
ENSG00000135116,Mef2_1,1
ENSG00000135116,HNF1_1,1
ENSG00000135116,E2A_5,1
ENSG00000135116,Gsc,1
ENSG00000135116,Pitx3,1
ENSG00000135116,Obox3,1
ENSG00000135116,Crx_1,1
ENSG00000135116,Pdx1_1,1
ENSG00000135116,Nkx6-1_1,1
ENSG00000010310,Klf7,2
ENSG00000010310,Sp4,2
ENSG00000010310,Sp1_3,2
ENSG00000010310,KROX,1
ENSG00000010310,Egr_3,1
ENSG00000241945,Sp4,1
ENSG00000241945,Klf7,2
ENSG00000241945,Sp1_3,2
ENSG00000241945,Ehf,1
ENSG00000241945,GABP_3,1
ENSG00000241945,GABP_1,1
ENSG00000138175,NONE,-1
ENSG00000197168,HEB,1
ENSG00000197168,Sp1_3,2
ENSG00000100362,RP58,1
ENSG00000100362,Sp1_3,1
ENSG00000100362,GABP_3,1
ENSG00000100362,Nrf-2_1,1
ENSG00000100362,Mef2_5,2
ENSG00000078369,Zfp161_3,1
ENSG00000232748,NONE,-1
ENSG00000251192,NONE,-1
ENSG00000225950,HEN1_1,1
ENSG00000225950,NERF1a,1
ENSG00000225950,Sp1_3,2
ENSG00000225950,Sp4,1
ENSG00000225950,STAT_9,1
ENSG00000225950,Esr1_3,1
ENSG00000225950,NF-kappaB_3,1
ENSG00000225950,FEV,1
ENSG00000225950,Mef2_5,1
ENSG00000225950,Mef2_4,1
ENSG00000225950,Ets_2,1
ENSG00000100034,Klf7,2
ENSG00000100034,Sp4,1
ENSG00000100034,Sp1_3,1
ENSG00000100034,KROX,1
ENSG00000100034,GABP_3,1
ENSG00000100034,CTCF,1
ENSG00000100034,RREB-1_1,1
ENSG00000172382,TEF-1_2,1
ENSG00000172382,Klf7,1
ENSG00000172382,GABP_1,1
ENSG00000172382,Ets_2,1
ENSG00000172382,Jundm2,2
ENSG00000172382,ATF_2,1
ENSG00000172382,ATF_3,2
ENSG00000172382,ATF3,1
ENSG00000172382,ATF_4,1
ENSG00000264472,NONE,-1
ENSG00000121057,RREB-1_1,1
ENSG00000121057,Rfx_3,1
ENSG00000121057,Bach1,1
ENSG00000121057,HEN1_2,2
ENSG00000121057,Nrf-1_2,1
ENSG00000121057,Sp4,1
ENSG00000121057,Klf7,1
